0,1,2,3
16999,961,2411,5518
16999,961,10033,2283
16999,961,18624,5123
17023,19154,6344,4170
17023,19154,8378,5261
17059,16342,17760,10739
17059,16342,10377,17381
17059,16342,10377,11714
17078,651,17078,771
17078,651,16247,16346
17078,651,17684,11651
17105,5745,2051,17105
17105,13457,2051,4860
17105,11388,18833,7608
17187,8102,6095,1843
17187,8102,9110,1377
17187,8102,10282,99
17205,963,18967,10256
17205,963,339,4537
17205,963,681,11442
17327,4767,8076,12638
17327,13440,7394,54
17327,4767,7394,1470
17337,961,5874,18624
17337,961,2781,3312
17337,961,5518,5874
17414,11058,15338,19257
17414,11058,19257,265
17414,11058,6712,15338
17460,14962,6716,10830
17460,4551,5302,10830
17460,4551,353,17875
17466,963,4212,5968
17466,963,5723,13004
17466,963,18967,2120
17539,17423,4173,8498
17539,17423,1886,3320
17539,17423,7736,15792
17553,16327,2551,14819
17586,14430,17586,13280
17586,14430,12960,8153
17586,14430,17586,13280
17590,963,2584,11084
17590,963,5723,13004
17590,963,17590,10441
17599,963,8923,11918
17599,963,13919,2196
17599,963,3930,11275
17614,9813,18970,17858
17614,9813,5349,983
17684,651,14017,13458
17684,651,17796,15596
17684,651,9749,4989
17723,11099,16229,34
17723,11099,9073,13045
17760,16342,6686,1796
17760,16342,6702,12876
17760,16342,2256,10377
17767,14962,16445,10424
17767,14962,11288,16989
17767,14962,353,5458
17788,5654,3425,12458
17788,5654,17788,6652
17788,5654,17788,18553
17796,651,10551,5307
17796,651,13458,18598
17796,651,17078,14211
17815,2278,2703,18929
17815,2278,2703,9588
17815,2278,2098,2979
17835,17423,1761,3320
17835,17423,4173,1564
17835,17423,7736,1063
17877,19154,6906,5261
17877,19154,17023,16451
17877,19154,6344,4007
18035,2442,5349,16128
18035,2442,19086,10178
18035,2442,14057,15467
18144,17423,4173,1565
18144,17423,8120,18144
18144,17423,2590,18107
18229,14393,7603,11131
18229,14393,18229,4785
18229,14393,7603,975
18310,6875,18310,9854
18310,6875,18310,7936
18310,6875,18310,18723
18453,15178,14622,13815
18453,15178,18791,13037
18453,15178,2295,4674
18572,5956,5349,16128
18572,5956,18572,16397
18572,5956,7802,88
18598,651,17078,17796
18598,651,13011,14211
18598,651,15702,6095
18624,961,2781,2283
18624,961,2411,3312
18624,961,2411,16999
18642,2723,6389,18642
18642,2723,18642,1423
18642,2723,158,15045
18719,6302,13597,13403
18719,6302,12349,15184
18719,6302,14454,12903
18744,6302,18744,10185
18744,6302,13597,17337
18744,6302,11275,3540
18745,17423,4616,1564
18745,17423,4455,9742
18745,17423,4173,10265
18769,2123,1229,19160
18769,2123,4961,7871
18791,15178,2295,12364
18791,15178,14622,7249
18791,15178,18453,604
18809,961,16999,18867
18809,961,5874,5518
18809,961,2781,3312
18812,16342,10739,11595
18812,16342,10377,4644
18812,16342,12876,11460
18831,16342,1321,3093
18831,16342,6702,12876
18831,16342,11895,9685
18832,6302,12349,13091
18832,6302,18744,15925
18832,6302,18719,7842
18833,13457,17105,717
18833,13457,18833,18932
18833,11388,7608,18932
18901,11099,820,11233
18901,11099,1539,11762
18901,11099,5880,17540
18932,13457,1915,8198
18932,5745,6149,15995
18932,5745,17105,8191
18967,963,11469,4140
18967,963,2196,3345
18967,963,5723,17590
18968,19154,6718,14785
18968,19154,17877,5261
18968,19154,18968,17248
18970,9813,4521,6107
18970,2723,6273,1392
19000,9744,14834,3743
19000,9744,9416,14397
19000,12183,13353,13554
19010,13440,5261,17877
19010,13440,1563,9321
19010,13440,3517,14519
19049,2046,4442,11476
19049,2046,6902,14514
19049,2046,10511,11052
19086,9813,826,5618
19086,1247,983,10178
19086,2442,10178,19623
19257,11058,11015,11286
19257,11058,14341,1205
19257,11058,4737,2552
19394,16342,10739,14123
19394,16342,17760,6702
19394,16342,1321,14141
19510,7814,10759,8336
19510,7814,6201,9025
19510,7814,937,5126
19623,9813,19623,5349
19623,9813,9335,7018
19623,1247,19086,5349
