0,1,2,3,4
1203,147,319,2954,202
1204,4429,148,440,4086
1205,933,148,1274,6
1205,2023,204,2135,110
1206,1579,183,188,190
1207,1833,24,480,1082
1207,2941,292,2017,11
1208,2455,183,1043,2422
1208,372,174,992,1456
1209,153,35,1595,436
1209,353,225,112,1072
1209,3286,187,720,507
1210,820,315,3079,2976
1211,846,360,573,658
1211,3484,398,1218,479
1211,289,150,3078,1314
1212,71,225,223,4864
1212,1830,444,607,97
1213,122,355,333,1277
1213,818,102,1864,593
1214,4144,183,1314,2268
1214,188,35,544,25
1214,399,444,433,1463
1215,1216,204,910,60
1215,19,204,1157,98
1215,2949,46,974,629
1216,1653,24,1839,500
1216,1116,435,17,4704
1217,335,42,254,1063
1217,727,395,1981,1079
1217,1940,174,846,1759
1218,2348,444,4875,3799
1218,15,204,3944,4377
1218,925,398,19,383
1219,998,116,870,1003
1220,1480,46,361,479
1220,2103,68,596,52
1220,1827,42,1998,2093
1221,1273,373,875,410
1221,1006,360,1142,2261
1222,781,444,85,1540
1222,4019,363,1473,132
1223,4031,225,54,4728
1223,287,174,700,175
1224,215,225,62,955
1224,508,416,3,2939
1225,55,319,5,27
1225,816,35,421,3103
1226,462,148,3115,430
1226,180,102,3410,317
1227,3112,329,2373,482
1227,186,68,29,1055
1227,133,68,5027,1793
1228,984,148,1857,83
1228,849,42,37,2195
1229,807,286,2179,3603
1229,169,102,560,1248
1229,93,286,4331,2320
1230,376,435,1692,1075
1230,40,46,1749,3404
1230,1746,116,1385,230
1231,131,150,2558,637
1231,377,444,669,451
1232,1462,42,1094,3493
1233,73,363,2807,1632
1233,368,174,2188,733
1233,2134,148,3631,426
1234,29,42,3015,451
1234,2891,102,2844,2068
1234,4,225,223,1090
1235,4763,360,1297,265
1235,67,292,14,1175
1236,1935,373,321,1996
1236,1209,68,2103,2799
1236,1820,187,61,3997
1237,1642,315,1171,4285
1237,351,116,1,1006
1237,82,225,2032,4357
1238,16,35,3476,2311
1238,16,225,79,722
1238,392,42,2255,56
1239,8,355,43,3123
1239,302,148,248,28
1240,882,148,2124,458
1240,688,46,4496,989
1240,1652,148,747,1013
1241,1977,174,1837,938
1241,507,362,2547,617
1241,1095,319,1750,2041
1242,463,174,382,1924
1242,463,102,1864,2610
1242,1874,24,591,1029
1243,4065,68,244,3837
1243,785,319,904,3688
1243,389,395,2041,1440
1244,2572,68,730,193
1244,244,225,1447,1454
1245,2555,148,1031,4184
1245,1667,116,715,2046
1245,176,363,3037,3394
1246,1513,286,3668,3328
1246,1260,292,1472,1325
1247,2351,35,64,0
1248,1062,225,498,676
1248,1173,204,15,2568
1249,3084,286,1377,1206
1250,4557,24,2416,715
1250,104,102,4032,313
1250,558,116,963,4118
1251,4276,395,1299,786
1251,775,116,2610,775
1251,3742,148,3735,980
1252,572,150,1100,5116
1252,1903,35,2998,863
1253,13,292,2031,1822
1253,119,24,5004,2831
1253,601,42,474,896
1254,1113,102,0,1961
1254,27,363,284,110
1254,290,116,2666,1115
1255,82,315,1633,1779
1255,500,225,1792,2178
1255,278,315,390,888
1256,727,395,1001,359
1257,2978,150,1099,53
1258,2262,315,3752,3817
1258,1425,315,1339,2165
1259,471,148,530,58
1259,236,355,379,1017
1260,3165,183,3617,3651
1260,1246,362,1714,1750
1260,860,187,4060,468
1261,2448,360,964,890
1262,1584,204,476,513
1262,1802,46,3944,4632
1263,587,42,621,112
1263,1004,174,457,856
1263,621,292,1704,3132
1264,422,42,1274,2833
1264,70,148,2782,4674
1264,2308,329,431,2867
1265,513,174,397,8
1265,93,286,307,1857
1266,322,148,933,167
1266,463,174,303,21
1266,725,416,307,4845
1267,1126,46,550,1224
1267,715,174,4531,3668
1267,620,204,515,2565
1268,93,46,95,1023
1268,1992,148,1359,2323
1268,38,416,285,3452
1269,2560,46,4032,1521
1269,3174,204,1419,3993
1269,242,46,5179,66
1270,158,187,1111,129
1270,0,355,1100,1417
1270,386,329,1752,3029
1271,364,150,2755,282
1271,117,373,478,1657
1272,1866,174,2,1108
1272,804,373,751,850
1273,1164,373,257,5161
1274,16,35,3856,2803
1274,1571,355,2828,2638
1274,1614,373,307,2025
1275,320,360,420,248
1275,1382,187,3314,897
1277,976,416,2084,3064
1277,1687,42,457,473
1278,1084,363,284,567
1278,836,395,2886,662
1279,1232,46,1782,2484
1279,4493,329,935,4340
1279,3877,204,2654,1067
1280,2781,46,680,702
1280,990,286,1033,1678
1280,10,225,440,22
1281,2156,102,4415,568
1281,1343,416,508,791
1281,455,319,1095,545
1282,2920,187,2310,3216
1282,1866,174,161,531
1282,158,187,4089,7
1283,785,319,2608,238
1284,1688,148,1333,4079
1284,4160,292,350,404
1285,591,24,2766,3097
1285,2466,116,1385,26
1286,410,444,417,1690
1286,928,150,1930,893
1286,580,355,1013,2443
1287,821,174,372,1940
1287,2027,174,1828,0
1288,1,416,11,654
1289,1164,395,602,553
1289,0,116,427,1767
1289,3761,42,128,4269
1290,149,360,1297,265
1290,1228,68,1454,318
1290,1993,24,480,3802
1291,72,373,850,2455
1291,4617,116,890,0
1292,1824,187,2304,1661
1292,241,435,371,521
1292,73,150,2867,4697
1293,14,360,733,1647
1294,2049,204,1248,3069
1295,1546,24,2004,469
1295,2090,102,60,792
1296,874,329,589,660
1296,1049,35,757,846
1296,1982,398,332,192
1297,706,174,1248,3
1297,370,444,3614,301
1297,399,42,3444,118
1298,3564,102,104,1352
1298,52,225,3239,2050
1298,1,150,47,1491
1299,314,330,3588,259
1299,867,150,2680,2281
1299,313,183,2156,3512
1300,3009,362,901,660
1301,241,174,3183,773
1301,638,46,1113,742
1302,1531,398,1200,2799
1302,2832,102,989,599
1303,105,319,9,1611
1303,335,42,1910,3763
1303,3570,329,23,4654
1304,1137,360,110,358
1304,23,416,2116,1057
1304,585,183,1579,1206
1305,14,187,3208,607
1306,743,46,2520,1091
1306,1,102,3043,3406
1306,299,444,417,131
1307,233,329,2055,2658
1308,639,362,858,1926
1309,505,42,635,3005
1309,31,204,493,1757
1309,13,362,314,1119
1310,1397,225,109,2934
1310,909,398,2450,3252
1310,1643,398,1373,340
1311,1866,174,4780,411
1311,1866,174,829,1660
1312,177,68,1358,748
1312,2814,150,76,50
1312,281,68,975,2757
1313,3080,187,1900,107
1313,824,355,3347,4171
1314,163,183,2151,3566
1314,2073,116,3052,1374
1314,230,68,1384,546
1315,2250,174,1413,3281
1315,1446,416,703,423
1317,180,102,1085,26
1317,1829,68,244,1788
1318,261,24,1801,144
1319,1113,46,2944,117
1320,2630,174,525,1266
1321,30,42,777,1421
1321,1048,24,2412,173
1321,982,148,3461,3756
1322,2654,204,288,1711
1323,122,360,1137,2
1324,332,355,3430,143
1324,3955,315,590,4665
1325,2562,444,227,4157
1325,796,315,3154,1324
1325,119,24,2754,109
1326,2007,398,3010,3710
1326,62,444,1017,237
1326,69,363,2263,1338
1327,1520,150,2529,370
1327,1553,416,1,161
1328,2632,183,107,2572
1329,2558,150,152,641
1329,2039,24,1292,4844
1329,2,174,1570,537
1330,464,360,229,108
1332,2385,315,451,669
1332,1171,315,834,1916
1333,1093,444,299,832
1334,1393,102,1374,1678
1334,2332,24,1307,2503
1335,230,102,521,901
1335,449,148,530,3705
1336,28,373,50,2623
1336,695,187,1843,166
1337,1166,319,1386,343
1337,1166,319,2988,47
1338,619,329,336,219
1339,3273,315,1423,1633
1341,2,187,3484,1211
1341,1101,42,1546,876
1342,147,435,320,2030
1342,1252,362,1252,2730
1342,1070,42,1827,1134
1343,6,174,2754,474
1343,1446,416,2384,2993
1343,1842,362,2082,5159
1344,3325,42,1798,1704
1344,567,355,201,282
1345,2084,416,456,451
1345,2458,373,1695,2589
1345,4,360,1137,603
1346,145,102,4415,1374
1346,2465,116,2896,669
1346,439,435,857,36
1347,1599,315,2619,999
1347,2506,315,2779,4036
1348,3269,68,2949,1360
1348,2665,46,1471,1432
1348,1314,395,2910,2618
1349,1865,319,5029,425
1349,1345,225,71,1747
1350,70,435,335,1857
1350,723,286,1779,897
1351,2899,148,4339,266
1351,1071,174,1722,1630
1352,1378,24,3404,1302
1353,450,187,860,1035
1353,214,187,582,235
1353,3549,225,1963,134
1354,1992,24,5078,534
1354,4,360,213,4561
1354,1366,330,4193,5012
1355,2,42,1514,1453
1355,280,187,2310,854
1355,256,373,3548,1081
1356,4705,187,695,3069
1357,37,360,156,1124
1357,289,150,223,811
1357,31,150,1394,1404
1358,427,225,4191,0
1358,512,46,2055,1189
1359,1042,42,1657,74
1359,41,319,1095,40
1359,9,174,706,1083
1360,3312,68,244,1629
1361,228,68,858,13
1362,4756,292,2359,325
1363,36,116,788,2336
1363,3008,286,2643,136
1364,759,148,665,666
1364,1943,24,4996,2096
1365,171,292,4313,2468
1365,998,116,589,1355
1366,2030,398,3244,458
1366,1623,68,2665,275
1366,711,68,124,2793
1367,2229,46,2680,2415
1368,3890,286,1571,3075
1368,1091,204,1961,522
1369,503,174,1592,3720
1369,3638,102,3184,3983
1370,2176,46,3112,809
1371,34,395,3237,1193
1371,154,35,2823,4112
1372,693,68,3119,1374
1372,91,46,40,456
1373,708,42,160,33
1374,2160,416,2822,2617
1374,1050,102,750,740
1374,3497,102,255,925
1375,1883,204,1880,605
1376,247,204,1506,800
1376,1068,204,3,998
1376,1281,416,713,524
1377,2380,362,1099,1334
1377,848,68,1219,1933
1377,254,319,904,4288
1378,339,46,350,823
1378,38,35,4520,100
1379,4334,444,2703,167
1379,1564,148,1333,1369
1380,2262,315,2231,88
1380,749,435,749,197
1382,1383,362,344,1241
1382,44,148,3461,3037
1382,1383,362,2379,234
1383,2826,24,1313,738
1383,876,225,109,1585
1383,4153,174,988,603
1384,1172,315,3273,1958
1384,1535,315,252,167
1385,1751,329,291,372
1385,82,225,2264,79
1385,478,330,3950,1268
1386,136,42,931,277
1386,1801,24,1110,562
1386,1135,42,2424,3596
1387,1993,183,283,1001
1387,1741,187,194,82
1387,1290,24,2498,405
1388,70,148,308,554
1388,2382,444,3426,23
1388,1697,292,759,214
1390,1646,315,1269,2514
1390,2619,315,1773,1587
1390,3817,315,1776,1422
1391,4627,360,300,968
1392,1314,183,628,748
1392,596,68,1521,2671
1392,1279,46,957,2339
1393,15,286,515,730
1394,991,24,535,2284
1395,4299,102,1010,2461
1395,4889,68,1392,4585
1395,2526,102,742,2477
1396,678,24,217,890
1396,2051,204,375,1122
1396,17,444,1017,3402
1397,197,360,121,1613
1398,1918,416,939,1410
1398,394,46,1835,246
1399,2689,315,4911,751
1400,263,24,1756,16
1400,258,435,4850,1970
1401,370,444,3402,2542
1401,134,315,1755,2184
1401,1199,42,1321,190
1402,657,42,2490,1626
1402,4224,435,1772,2890
1402,53,35,2736,4901
1403,1279,46,3974,1389
1404,1394,150,2921,575
1404,211,398,4035,245
1405,739,24,1408,4056
1405,4654,225,815,548
1406,1989,292,891,1989
1406,574,416,3110,866
1407,2268,68,279,16
1408,942,148,882,3315
1408,2643,286,66,914
1408,84,435,112,156
1409,945,150,1826,149
1410,135,148,2752,241
1410,922,150,2762,1723
1411,2928,24,3962,4406
1411,0,68,95,1576
1411,57,362,1714,1769
1412,109,362,1856,1468
1412,208,174,2193,82
1412,465,174,1635,3609
1413,915,24,2624,2559
1413,288,46,1113,1626
1413,6,35,599,970
1414,207,183,2073,394
1414,1725,444,1093,2608
1414,227,444,1476,218
1415,535,24,2826,796
1415,245,42,1277,298
1416,1646,315,1701,1440
1416,1427,315,2976,1158
1416,590,315,1196,2272
1417,378,225,888,3227
1417,657,148,747,1239
1417,3980,183,2904,723
1418,1678,330,1749,4368
1418,197,360,3475,3538
1418,222,355,4204,604
1419,1725,102,630,1844
1420,1804,416,1863,951
1420,118,24,72,1774
1420,64,225,14,2453
1421,964,150,2415,2881
1421,13,24,543,2645
1421,44,225,526,2881
1422,1423,315,4203,864
1422,1773,315,2689,3166
1423,3633,68,122,130
1423,2249,315,5058,156
1424,198,42,422,775
1425,2060,35,4508,4452
1425,1425,315,789,913
1426,493,204,493,2252
1426,27,174,0,2638
1426,210,148,759,496
1427,1599,315,445,2352
1427,1430,315,3138,864
1428,51,68,49,672
1428,4405,68,1765,1247
1428,4405,68,1539,1366
1429,2402,373,1453,3811
1429,452,355,1053,345
1430,3166,315,2389,5002
1430,234,225,5023,3946
1431,378,225,82,3533
1431,378,225,276,4394
1432,1726,102,2963,4830
1432,1880,46,2500,2875
1432,2119,225,252,1028
1433,2221,42,1468,726
1433,2525,435,246,1766
1433,676,373,3161,478
1435,2170,315,1542,2910
1435,231,363,507,684
1436,1000,174,712,1138
1436,58,360,197,3604
1437,2635,183,1001,21
1438,987,395,3045,3078
1439,1689,373,179,2727
1439,226,148,497,692
1439,593,330,3540,136
1440,41,187,2375,304
1440,356,395,3524,2380
1440,40,46,771,876
1441,840,35,2953,1993
1441,627,148,798,129
1442,321,150,321,3288
1442,551,42,1099,408
1442,481,174,1274,699
1443,381,319,1771,371
1443,1149,360,3866,307
1443,2562,444,4026,299
1444,1218,398,3081,195
1444,1068,46,1525,3206
1445,18,24,4592,1568
1445,1737,329,2415,2184
1445,1177,360,84,154
1446,331,116,798,843
1446,523,42,2424,957
1446,23,329,689,2428
1447,2231,204,1547,702
1447,1060,46,4038,984
1448,1134,42,883,2214
1448,2249,315,1269,2705
1448,1776,315,252,3330
1449,901,395,4786,1767
1449,672,329,4026,2003
1449,3271,183,298,698
1450,2318,174,382,603
1450,550,225,2184,255
1450,60,102,750,1099
1451,669,444,1668,5194
1451,1144,24,706,284
1451,1343,416,251,1799
1452,23,444,793,406
1452,23,444,1017,106
1452,222,355,712,1956
1453,394,46,4651,91
1453,1237,416,10,4683
1453,374,150,194,1847
1454,3404,24,1396,63
1454,93,46,591,4030
1454,2837,204,1254,223
1455,693,46,1410,1278
1455,3303,315,274,3105
1456,961,116,814,51
1456,893,292,953,3341
1456,961,116,1000,358
1457,1014,46,4468,2367
1457,1216,204,15,3405
1457,881,435,2544,23
1458,1243,330,1576,1657
1458,751,395,2618,44
1459,1415,42,342,28
1459,75,42,3912,3221
1459,2135,204,531,2937
1460,1464,395,3045,3253
1460,1464,395,2041,155
1460,6,373,4340,1715
1461,1027,187,3310,4451
1462,651,35,641,669
1462,50,225,2514,4491
1463,1360,68,3410,364
1464,130,363,1489,307
1464,423,373,3385,1155
1464,1505,148,1295,317
1465,783,225,890,1784
1466,1843,183,78,1851
1466,412,116,1746,4275
1466,4211,35,371,86
1467,888,225,509,2120
1467,578,46,4061,3776
1468,400,292,1766,873
1468,1992,24,2214,1944
1469,133,68,1360,3148
1469,433,102,2336,766
1469,1167,35,601,2461
1470,43,150,788,3111
1470,5,102,317,5028
1471,114,68,1506,735
1471,913,315,1755,2184
1471,60,102,3564,2581
1472,3226,360,4,1476
1473,1397,225,440,3128
1473,1666,225,216,3432
1475,1788,68,54,1024
1475,2455,183,1355,3203
1476,75,148,2772,3084
1476,480,319,5152,5168
1477,1219,315,1245,245
1477,281,68,248,4098
1478,590,315,2749,1331
1478,588,330,2886,36
1479,4035,398,1531,3887
1479,952,183,1814,1028
1480,1725,102,1444,4134
1480,1674,360,846,320
1480,3044,24,1048,2207
1481,1566,319,2867,166
1481,381,319,3493,20
1481,4839,444,170,25
1482,2514,46,4468,2367
1482,821,174,2701,325
1483,642,444,1685,18
1483,231,363,73,140
1484,785,319,703,1092
1484,2,187,2275,2688
1484,50,329,265,4374
1485,313,395,4436,137
1485,1015,35,3453,1115
1485,1354,68,2793,658
1487,1073,24,2882,1653
1488,214,363,69,139
1489,1308,330,1449,1055
1489,13,183,2904,558
1490,1436,148,75,3006
1490,855,102,2443,3958
1490,2231,315,2446,3114
1491,1289,398,2379,0
1491,807,286,1238,583
1491,45,360,3003,1247
1492,1347,373,772,606
1492,638,373,1001,291
1492,2826,183,3208,839
1493,651,24,1233,77
1493,1851,35,190,1304
1493,500,225,309,449
1494,110,360,309,306
1494,67,150,2978,1257
1494,163,183,1780,191
1495,12,329,3570,3280
1495,1151,362,400,593
1496,1308,330,1663,2284
1496,2554,395,207,347
1497,232,35,1315,33
1497,155,292,1797,880
1498,750,102,1444,2293
1499,378,225,815,1122
1500,712,355,625,1221
1500,979,46,688,709
1500,4662,24,4008,2730
1501,1307,204,1026,12
1501,1307,355,334,540
1502,206,444,92,94
1502,2318,46,1622,1466
1502,2752,148,1031,1820
1503,140,150,386,1330
1503,3472,42,888,2465
1503,459,187,1015,559
1504,4637,148,746,846
1504,1344,102,358,941
1505,1603,46,125,217
1505,2193,174,2343,63
1505,1712,398,221,215
1506,235,225,15,3139
1506,1505,148,59,1150
1506,221,398,1511,234
1507,1000,174,4727,5144
1508,1258,183,1314,349
1508,2006,315,1642,1341
1508,1088,315,1773,2249
1509,1593,315,2111,1776
1510,1397,225,1550,564
1510,397,68,1014,13
1511,717,204,996,54
1512,487,42,505,40
1512,1535,315,1332,1210
1512,3376,315,793,401
1513,794,46,2949,693
1513,1883,102,3269,1050
1513,2526,68,1385,4866
1514,1060,102,742,29
1514,208,444,3952,1693
1515,1768,330,4193,2170
1515,3895,329,2489,2977
1515,607,35,4606,13
1516,239,24,1992,326
1516,1777,46,941,4
1517,8,292,251,1803
1517,289,363,130,1607
1517,365,398,3870,5105
1518,300,360,2493,298
1518,287,148,1747,341
1519,2524,204,2173,114
1519,1014,68,3269,596
1520,314,362,389,2897
1520,50,329,43,3461
1520,637,148,210,155
1521,4576,68,3033,618
1521,596,416,3483,90
1521,1077,68,489,10
1522,1849,24,2620,1998
1522,2944,68,4684,4307
1522,742,204,1584,4758
1523,687,286,223,1732
1523,478,68,442,1340
1523,478,362,347,340
1524,246,286,574,3918
1525,1559,183,1001,2924
1525,32,398,2120,1113
1526,316,225,455,2850
1526,30,363,1519,16
1526,1507,183,2936,2670
1528,1788,68,2665,711
1528,211,355,98,94
1528,88,315,2151,76
1530,0,398,1531,476
1530,3505,362,429,111
1530,1931,330,4900,86
1531,479,174,208,3336
1531,247,360,1142,1916
1531,93,373,1039,1665
1532,58,148,579,1866
1532,2849,435,170,175
1533,3882,362,359,2206
1533,3433,116,855,10
1534,108,355,2940,2680
1534,5,102,1060,2583
1534,166,395,34,231
1535,2446,315,1587,2079
1535,3633,68,1775,1258
1536,1614,373,1250,83
1536,110,150,1100,4189
1536,122,360,1137,2
1538,609,286,891,1610
1538,696,102,2055,54
1539,1623,46,3877,4070
1539,114,46,1300,518
1540,1371,362,190,1550
1540,206,444,17,1143
1541,110,42,1827,906
1541,1004,42,1048,452
1543,1819,183,1193,3225
1543,519,363,69,4982
1543,905,398,220,2347
1544,1135,42,4892,4925
1544,1188,174,745,980
1545,554,292,1797,251
1546,651,24,535,477
1546,1295,148,3108,38
1546,1549,373,3068,3129
1547,186,68,1455,2508
1547,1498,46,62,740
1548,1703,116,240,229
1548,314,150,865,162
1549,167,360,3423,97
1549,1225,35,2826,180
1549,1386,319,431,390
1550,117,373,254,2407
1550,641,360,155,3503
1550,952,183,305,1606
1551,3638,102,3294,7
1552,1265,68,3435,1463
1552,2206,102,1318,1178
1553,3087,42,1907,3216
1553,2814,150,1979,1228
1553,2239,35,1543,1228
1554,890,225,890,125
1554,170,116,1078,453
1555,1000,116,855,449
1555,2120,398,3109,1245
1556,695,187,1103,554
1556,1864,416,875,3858
1556,275,68,1267,275
1557,796,315,1258,1808
1558,152,42,524,4423
1559,23,444,410,14
1559,381,102,49,2023
1560,1219,315,2449,169
1560,2873,292,2493,2567
1560,882,148,3581,2531
1561,1421,35,2466,4525
1561,1548,187,577,1608
1561,5113,398,2169,2122
1563,21,35,2060,2962
1564,1100,150,3223,500
1565,546,315,1212,1525
1565,28,286,4239,1754
1566,1440,292,520,2548
1566,723,362,2082,997
1567,34,395,4219,72
1567,34,360,3032,1157
1568,17,373,147,1208
1569,473,42,3522,4586
1569,1207,42,2490,2596
1570,231,363,40,378
1570,156,360,2961,128
1571,1507,355,2984,393
1573,47,148,1333,1858
1573,705,363,1618,115
1573,2603,35,249,1007
1574,1144,24,5078,441
1575,228,102,434,18
1575,7,102,2484,1372
1575,1279,68,1014,1519
1576,19,398,2055,1664
1576,596,416,1971,1734
1576,0,416,456,555
1577,833,68,1691,2217
1578,274,315,3154,2506
1578,1040,292,3917,98
1579,1189,355,251,2192
1579,2678,373,751,2599
1580,819,435,701,1255
1580,2470,362,277,2754
1581,78,174,2351,726
1581,1632,435,320,141
1581,489,355,693,1051
1582,2546,355,1402,127
1582,3928,42,2966,368
1583,1104,68,1897,60
1583,5,102,3768,3420
1583,217,183,4969,33
1584,921,116,3356,3782
1585,213,416,131,5004
1585,653,174,3702,391
1586,1172,315,820,4749
1586,2329,315,3864,4052
1587,1901,315,3154,2389
1587,2446,315,2329,1332
1588,4276,395,521,1480
1588,1751,68,1014,3977
1589,3039,35,2256,524
1589,3757,286,829,44
1590,2357,395,1678,95
1590,372,395,4219,2707
1591,3,116,179,461
1591,515,204,4700,916
1592,76,329,79,43
1592,17,444,214,30
1592,97,42,14,2339
1593,420,398,2342,1506
1593,588,225,50,1236
1594,1091,204,1730,546
1594,48,116,303,2644
1594,1811,68,491,211
1595,112,292,13,1569
1596,1104,68,2676,1448
1597,17,435,857,3066
1597,413,116,3665,4717
1598,121,225,1941,300
1598,90,35,481,66
1599,1808,315,1633,1779
1600,2921,150,223,897
1600,841,148,1564,917
1601,1774,435,344,2962
1601,37,42,929,457
1601,2986,435,376,1100
1602,802,286,2730,3770
1602,93,286,4832,1160
1603,578,363,3143,154
1603,127,355,849,25
1604,16,150,31,32
1604,99,68,281,2927
1604,57,362,2379,3093
1605,14,292,1899,1449
1605,1228,363,481,2071
1606,1503,187,515,3396
1607,2760,362,2448,1048
1608,1361,204,913,483
1609,157,150,861,3372
1609,841,187,2045,578
1609,908,24,837,3659
1610,2276,292,621,465
1611,2506,315,252,2742
1611,882,148,4918,418
1611,2506,315,495,2825
1612,253,319,1971,47
1612,869,360,779,253
1613,45,360,1736,76
1613,594,116,4064,4317
1613,890,116,791,527
1614,855,102,1254,2152
1614,208,435,3163,2559
1614,849,355,1402,1
1615,2124,148,409,313
1615,59,416,5139,295
1615,30,363,61,340
1616,3802,319,1566,499
1616,855,116,1703,1432
1616,99,68,2598,1410
1617,1331,330,2460,4967
1617,7,292,2807,1632
1618,18,35,346,627
1618,584,360,1161,1255
1618,905,363,1228,4511
1619,1044,355,1507,1916
1620,1320,435,1774,3042
1620,712,435,17,303
1620,40,68,1227,3338
1621,1360,68,1392,4354
1622,427,225,4392,4274
1622,2460,395,1095,4863
1623,95,225,1,666
1623,2526,68,1227,3805
1623,4073,68,2837,2044
1625,1393,116,4326,82
1625,1014,46,809,4486
1626,2383,360,73,3027
1626,4097,35,3856,1655
1627,1520,362,1438,2015
1627,1938,187,950,8
1627,2711,360,300,2323
1628,126,395,3237,126
1628,211,355,1189,1579
1629,220,398,1712,2396
1629,967,398,0,3202
1629,1505,355,502,2853
1630,2874,42,4427,905
1631,115,360,1885,3874
1631,385,363,732,1275
1632,52,319,3493,426
1632,909,398,1505,4617
1634,521,102,1725,979
1634,1333,148,1994,1106
1635,104,102,1344,302
1635,84,148,536,1140
1636,1018,24,2308,1740
1636,280,395,867,2286
1638,952,183,4822,1045
1639,725,319,520,2548
1639,1503,187,1548,2229
1640,10,225,748,4608
1641,1014,46,483,3433
1642,2549,102,433,59
1642,2676,68,3897,193
1643,1526,24,4005,2316
1643,4011,373,4,1548
1643,1942,46,51,1547
1644,201,355,3736,77
1645,1989,292,2190,966
1645,171,148,1772,333
1645,800,363,76,38
1646,3801,315,3724,1755
1647,3171,148,1747,688
1647,185,416,4829,1043
1648,591,24,3104,3502
1648,970,286,3281,796
1649,536,46,4032,3
1649,51,102,2844,711
1650,3477,286,13,4762
1651,717,204,141,5105
1651,484,444,793,406
1651,1419,319,2714,438
1652,737,363,3445,2909
1652,1918,416,1124,206
1653,551,24,2488,1449
1653,1772,35,1057,57
1654,446,315,679,1987
1654,3543,315,4285,3864
1654,4478,315,1434,1947
1655,2,183,4108,837
1656,4,398,378,6
1657,1521,102,592,217
1657,775,116,249,901
1657,1348,330,1299,126
1658,1150,24,2218,2739
1659,726,35,704,2865
1659,66,363,3445,130
1659,4830,42,1330,2787
1660,956,363,386,16
1660,2170,315,4174,3303
1660,4302,355,563,558
1661,2304,187,2244,4583
1661,61,187,2659,3068
1661,2877,46,1706,159
1662,464,360,13,5143
1662,33,174,9,4018
1663,2218,24,1059,72
1663,2351,174,470,1301
1663,6,35,3540,678
1664,834,315,4203,1332
1664,1076,42,997,236
1664,877,398,2049,96
1665,1128,183,2861,1584
1665,97,42,3928,2455
1665,448,35,90,5053
1666,67,150,735,495
1666,122,355,1359,2412
1667,1220,68,2286,867
1667,1854,398,1274,2833
1668,261,24,352,19
1669,262,362,222,4267
1669,45,360,2043,804
1669,93,373,521,1634
1670,3109,398,1464,130
1670,1261,363,481,1442
1671,241,398,420,3709
1671,147,35,1851,2683
1671,845,174,25,2181
1672,551,435,1059,767
1672,135,360,1497,2468
1673,449,225,897,4161
1673,2058,46,93,1237
1674,1,102,1254,748
1674,4846,395,2768,490
1674,2558,35,2382,4512
1675,281,68,2774,483
1676,279,68,495,842
1677,4918,148,506,917
1678,445,68,4415,886
1678,1694,395,680,95
1678,2162,395,130,1876
1679,1776,315,1901,4802
1680,1320,435,2799,2994
1680,10,204,560,454
1680,1274,435,249,476
1682,1701,315,1474,3589
1683,62,225,610,3211
1683,712,174,176,4033
1684,159,292,291,1338
1684,392,42,14,271
1685,94,24,1874,4899
1685,4164,444,2999,1380
1685,544,35,3672,4009
1686,390,183,1227,501
1686,544,355,712,2540
1687,2079,24,5024,4423
1687,1704,292,66,4845
1688,2310,187,3208,23
1688,573,363,803,3092
1688,573,42,1207,3961
1689,3300,150,3942,1092
1689,289,150,1588,617
1689,41,116,41,861
1690,1595,35,2351,191
1690,517,42,1070,1208
1690,517,42,1272,322
1691,1688,148,302,984
1691,321,150,656,2546
1692,278,315,1611,1773
1692,701,116,673,4356
1693,3588,330,3995,4833
1693,251,416,297,601
1693,723,362,146,430
1694,1192,330,593,119
1695,205,373,321,1310
1695,803,24,4123,214
1696,1641,319,86,30
1696,328,330,1314,3225
1697,3230,24,1809,576
1697,654,148,1863,438
1698,3932,187,3035,4357
1698,3033,68,1103,741
1698,3604,187,1900,164
1699,793,319,1766,722
1700,3150,373,446,11
1700,0,68,1550,3038
1701,4135,315,1628,1399
1701,1611,315,2829,1611
1701,1324,204,1312,299
1702,279,68,4156,3037
1703,211,355,354,908
1703,5,319,480,1379
1704,368,363,224,94
1704,160,360,846,4227
1704,370,444,3799,1417
1705,246,435,794,2156
1705,1852,24,3233,679
1707,4962,286,2348,754
1707,1755,315,1633,3646
1707,1755,315,1586,2580
1708,95,68,2171,39
1708,5,373,676,1812
1710,280,363,73,1225
1710,153,35,2466,660
1711,227,148,1431,223
1711,351,116,594,82
1711,1575,46,91,1945
1712,745,42,2087,1022
1712,1118,398,43,48
1712,3458,398,1893,305
1713,1166,319,649,637
1713,1585,187,515,178
1714,5152,319,112,1904
1714,213,148,609,3374
1715,3015,330,3583,193
1715,194,35,1183,1135
1716,1076,42,1300,2419
1716,1312,204,318,539
1717,3156,68,2173,802
1717,29,116,1391,2527
1717,1477,68,1212,2567
1718,1826,330,3015,84
1719,720,148,728,3803
1720,213,42,662,677
1720,290,116,2123,439
1720,303,174,2343,1894
1721,4068,35,1451,1817
1721,238,24,3336,621
1721,1903,35,4097,1656
1722,1137,355,3268,469
1722,821,174,1355,2085
1723,3858,46,2112,356
1723,1151,362,3009,1411
1723,390,183,775,2344
1724,4352,35,164,2777
1724,388,329,4508,1446
1724,16,355,4661,1262
1725,593,435,737,695
1726,2455,183,1931,1692
1726,1160,398,808,4038
1726,76,363,481,3228
1727,2082,362,369,635
