0,1,2,3
1433,2294,190,866
1434,2718,1779,1395
1435,658,169,968
1436,1501,671,1786
1437,3297,1437,1672
1438,950,132,300
1439,2784,1266,1856
1440,1298,52,1189
1441,195,2595,928
1442,84,881,1860
1443,1,3183,2963
1444,778,806,4321
1445,213,4953,30
1446,297,2491,1180
1447,1267,3360,1087
1448,546,1147,3314
1449,3999,701,454
1450,1409,1635,502
1451,713,2950,5004
1452,87,1832,924
1453,29,4528,945
1454,0,1432,114
1455,1751,272,1017
1456,438,943,1809
1457,337,2415,2881
1458,3566,993,1260
1459,94,4676,849
1460,4649,356,407
1461,978,4158,1322
1462,312,3985,704
1463,0,1222,1830
1464,1683,462,367
1465,4945,2275,2985
1466,376,4398,45
1467,2617,2163,1738
1468,1029,3307,2158
1469,437,700,1231
1470,3472,2943,41
1471,38,163,1927
1472,72,1544,3007
1473,3307,205,118
1474,1810,390,343
1475,290,405,1803
1476,4656,5112,3014
1477,1198,99,799
1478,1928,2147,1434
1479,3756,2972,2896
1480,38,530,4442
1481,2864,5009,2864
1482,2707,302,533
1483,4729,1992,757
1484,558,861,558
1485,2297,1215,644
1486,3920,2418,87
1487,503,2190,200
1488,417,2544,21
1489,4548,3308,1388
1490,49,847,2
1491,1727,3056,1472
1492,1317,522,2112
1493,500,359,3187
1494,1247,3739,2132
1495,1121,1129,1464
1496,1626,512,1268
1497,1181,2091,94
1498,1966,1461,767
1499,1340,278,41
1500,851,1121,1495
1501,2595,591,3887
1502,2318,1502,884
1503,458,666,981
1504,131,1493,1412
1505,3834,2349,472
1506,974,66,534
1507,2880,614,1055
1508,686,4161,2006
1509,3589,2388,2758
1510,1933,1088,1324
1511,1491,1856,455
1512,686,2144,1958
1513,1372,3623,3133
1514,1492,91,124
1515,4035,2498,405
1516,1860,481,222
1517,19,2219,579
1518,936,180,5096
1519,1253,3548,1135
1520,570,310,881
1521,445,1794,2046
1522,3435,296,321
1523,338,45,1305
1524,2492,668,1218
1525,214,4517,450
1526,276,2049,180
1527,989,778,2740
1528,733,8,4208
1529,459,132,2998
1530,169,4253,1361
1531,2372,2293,592
1532,121,112,2211
1533,3087,861,2301
1534,4495,633,2186
1535,1478,3686,1509
1536,534,4514,1567
1537,1832,764,3202
1538,2830,4213,981
1539,3497,1374,1395
1540,1856,4252,918
1541,337,1226,3867
1542,4834,1542,2499
1543,2892,2546,351
1544,44,2620,84
1545,643,443,620
1546,4043,2656,333
1547,52,2369,178
1548,3868,2572,2443
1549,172,3202,768
1550,852,298,18
1551,2633,32,417
1552,26,1514,2154
1553,1960,1553,70
1554,737,989,1527
1555,2120,4613,2302
1556,576,5184,576
1557,1015,2173,2049
1558,9,3480,4872
1559,324,1559,381
1560,4815,2724,2292
1561,4051,970,574
1562,1608,247,3742
1563,499,3893,2674
1564,4,584,14
1565,2151,1654,3314
1566,147,1462,76
1567,542,2492,177
1568,1690,429,65
1569,517,1270,1291
1570,436,180,1393
1571,1030,2347,730
1572,2952,3345,2769
1573,970,3637,997
1574,136,1355,855
1575,1951,1883,2398
1576,74,1185,2362
1577,2010,1902,2368
1578,2083,540,1226
1579,3095,895,1587
1580,131,2977,111
1581,1450,1131,1819
1582,3192,1245,2625
1583,1892,5140,182
1584,1764,133,792
1585,17,1370,3164
1586,3373,1210,3246
1587,895,368,1845
1588,44,1137,411
1589,959,3908,3207
1590,154,4337,772
1591,380,985,3779
1592,793,779,0
1593,2507,2789,1779
1594,658,1688,573
1595,676,438,3007
1596,1883,0,375
1597,64,688,178
1598,163,2784,740
1599,1147,3551,3841
1600,4942,4,2700
1601,2846,3993,4481
1602,2233,199,1137
1603,1788,1494,637
1604,75,1336,310
1605,2179,3058,544
1606,632,1075,1616
1607,3416,2439,3632
1608,2492,1555,691
1609,1196,3471,710
1610,2289,726,1003
1611,2499,1810,588
1612,3763,866,2088
1613,88,1442,536
1614,1952,100,1801
1615,386,1709,3360
1616,3305,592,3260
1617,3586,261,209
1618,3280,1397,130
1619,771,1069,3004
1620,3094,2041,3716
1621,2238,640,903
1622,166,2886,36
1623,1243,3897,596
1624,1967,4286,1879
1625,165,3152,669
1626,2383,142,4
1627,2248,2110,2248
1628,1343,41,1907
1629,822,52,844
1630,3673,54,455
1631,3066,1715,1083
1632,1124,1121,17
1633,2599,581,156
1634,2047,4724,2816
1635,2290,1477,631
1636,1034,3854,721
1637,165,176,2242
1638,2451,151,936
1639,1652,659,1795
1640,1054,647,2441
1641,4867,1625,3892
1642,2556,852,3294
1643,1023,449,62
1644,3050,2485,2805
1645,199,1943,465
1646,3723,134,588
1647,2817,417,1414
1648,951,2,272
1649,3620,1008,186
1650,868,1182,1778
1651,1527,1572,1959
1652,1605,359,37
1653,897,1390,2420
1654,1384,3186,4418
1655,404,1564,1090
1656,4620,4492,2737
1657,2880,3106,1605
1658,2268,5119,745
1659,167,4273,753
1660,3280,2079,2922
1661,1888,312,2134
1662,2714,237,2353
1663,1519,700,106
1664,233,4402,266
1665,1166,2311,206
1666,255,2481,173
1667,3525,105,3900
1668,1470,469,1943
1669,93,202,93
1670,3247,668,2467
1671,151,805,103
1672,413,746,1086
1673,4799,2344,1946
1674,500,4029,3851
1675,249,2972,249
1676,1465,691,1545
1677,3867,898,186
1678,2523,1151,4964
1679,3723,926,2499
1680,477,4081,61
1681,1537,3628,441
1682,3283,134,1869
1683,2216,868,2085
1684,208,1875,502
1685,524,765,642
1686,1700,1686,810
1687,503,1052,1352
1688,164,429,659
1689,145,5176,145
1690,3219,547,2034
1691,944,67,524
1692,2894,223,1090
1693,73,324,2096
1694,252,3772,12
1695,2567,1040,3913
1696,1028,334,280
1697,3255,235,756
1698,2328,1700,275
1699,2960,854,3935
1700,917,2100,561
1701,588,2103,588
1702,4730,96,501
1703,771,4226,224
1704,577,198,90
1705,1026,1729,339
1706,3575,4911,2438
1707,82,652,3695
1708,706,131,3415
1709,49,36,93
1710,123,2134,1169
1711,1036,743,738
1712,1530,4165,2798
1713,3385,126,4131
1714,213,357,508
1715,3741,824,869
1716,3635,779,72
1717,4936,2822,4443
1718,458,626,1099
1719,2046,2340,65
1720,65,1059,75
1721,692,1110,1822
1722,426,3179,1308
1723,430,1559,74
1724,2011,1652,894
1725,3940,2343,2464
1726,1450,900,2853
1727,559,110,642
1728,4902,4001,2540
1729,1500,149,2420
1730,814,1068,935
1731,1214,426,1893
1732,1597,802,2336
1733,1753,2048,4815
1734,370,1000,1378
1735,135,1137,573
1736,2623,1987,3386
1737,1841,1449,1376
1738,278,1973,71
1739,1701,1587,2079
1740,514,1081,1965
1741,317,1950,125
1742,1364,10,2774
1743,2090,3418,4297
1744,489,3099,489
1745,1139,33,425
1746,1703,4389,3610
1747,110,3715,265
1748,248,3080,210
1749,133,1126,2196
1750,704,4982,2529
1751,2977,1384,2982
1752,384,175,3771
1753,1950,490,135
1754,580,138,194
1755,2438,1157,1204
1756,470,3255,2128
1757,928,45,801
1758,941,765,1055
1759,2146,2621,97
1760,1125,2564,426
1761,517,237,537
1762,296,5083,1209
1763,877,1828,125
1764,58,2684,209
1765,248,323,594
1766,1221,158,3803
1767,83,3713,784
1768,188,3278,1288
1769,4511,1350,372
1770,2247,1860,2883
1771,3324,340,1768
1772,1044,434,1463
1773,1730,304,3776
1774,4384,951,3150
1775,1422,1171,1147
1776,1427,3963,515
1777,4620,4168,510
1778,1174,656,1178
1779,1827,1869,2026
1780,17,1780,994
1781,351,3237,283
1782,7,1300,501
1783,956,421,290
1784,4348,1074,4933
1785,3705,39,874
1786,1101,86,2070
1787,1389,2277,4209
1788,1974,3696,219
1789,2553,720,125
1790,171,3055,3171
1791,3330,236,245
1792,78,64,58
1793,139,244,281
1794,2470,833,3960
1795,538,429,4093
1796,127,991,747
1797,1424,3909,1291
1798,3703,1404,1352
1799,891,1892,257
1800,1673,961,1097
1801,2543,732,1546
1802,1444,2159,3718
1803,1144,25,219
1804,797,165,628
1805,2990,89,81
1806,1,375,3312
1807,908,208,224
1808,3138,827,3551
1809,1072,8,232
1810,2247,1455,478
1811,1269,3053,2121
1812,1759,635,5
1813,197,450,1360
1814,158,1580,311
1815,1789,205,813
1816,5036,73,1695
1817,5168,121,334
1818,3135,3,3505
1819,550,684,1666
1820,29,1066,665
1821,825,4590,726
1822,589,1822,429
1823,2468,11,1101
1824,4554,4658,1745
1825,2663,307,2784
1826,2924,308,4288
1827,2556,7,3274
1828,902,778,3306
1829,1882,55,4072
1830,1346,71,1802
1831,2490,3216,1560
1832,2593,1369,4945
1833,3807,516,3258
1834,388,658,4434
1835,81,842,905
1836,143,1405,559
1837,1526,1579,1227
1838,2863,843,2052
1839,3876,4659,2760
1840,2801,792,1705
1841,597,1082,624
1842,795,2134,483
1843,2188,2628,291
1844,553,1590,1008
1845,1284,3383,393
1846,28,4115,54
1847,487,368,3649
1848,1502,18,4753
1849,4578,3247,304
1850,2932,1670,3051
1851,4639,2360,1793
1852,19,548,1746
1853,2652,206,1270
1854,789,902,1717
1855,135,220,1159
1856,1440,1924,785
1857,115,4056,2078
1858,2613,1276,8
1859,745,1359,3834
1860,675,945,914
1861,514,97,3040
1862,1676,1145,2581
1863,438,1406,965
1864,1075,872,3744
1865,457,383,2158
1866,1273,4820,4264
1867,101,472,2870
1868,2568,1048,1286
1869,82,1517,1016
1870,537,4408,1551
1871,4691,40,1915
1872,2553,1789,1821
1873,1877,4232,2791
1874,3979,445,38
1875,502,3603,1015
1876,1938,2100,749
1877,2728,3298,1877
1878,760,11,3774
1879,4346,4257,1426
1880,1151,3679,54
1881,500,1119,1483
1882,1238,769,3477
1883,217,1395,1308
1884,576,3072,181
1885,1483,942,70
1886,1796,5123,1344
1887,999,3982,528
1888,2422,870,17
1889,1812,1433,625
1890,819,3009,1158
1891,4071,1187,2932
1892,135,829,2105
1893,75,5051,80
1894,687,2529,177
1895,336,1107,3607
1896,527,2212,3220
1897,2613,797,4093
1898,1683,1548,1962
1899,3385,736,2759
1900,1916,4475,2400
1901,2288,32,3110
1902,4129,2047,4129
1903,4895,1769,3163
1904,1137,617,1011
1905,393,1297,78
1906,2204,132,584
1907,2756,1092,2021
1908,1074,674,598
1909,2333,781,366
1910,298,1856,3082
1911,2215,11,472
1912,2699,1912,1017
1913,2173,122,1576
1914,1669,129,3345
1915,2754,4144,998
1916,709,1765,4267
1917,2875,1917,199
1918,3155,4735,710
1919,1456,1852,27
1920,413,454,476
1921,2010,4403,3554
1922,500,2607,2881
1923,2867,469,4571
1924,786,4296,2783
1925,190,168,392
1926,3552,2436,1201
1927,5088,1114,2674
1928,1423,1448,2065
1929,1462,1645,801
1930,401,2599,3724
1931,4841,1505,4138
1932,1941,1062,2722
1933,3280,50,706
1934,4215,1180,4943
1935,65,859,167
1936,673,4265,4479
1937,2721,1332,5002
1938,1424,2961,2233
1939,3708,1873,2824
1940,1315,2440,4688
1941,1267,1444,1862
1942,1302,2037,1485
1943,70,57,9
1944,4059,4230,474
1945,2297,2121,1441
1946,1899,569,3013
1947,3,490,135
1948,655,577,2298
1949,2083,2235,2505
1950,3305,2479,1372
1951,191,1002,3125
1952,34,2771,387
1953,197,1645,583
1954,375,515,1675
1955,788,1453,631
1956,3754,89,1345
1957,1572,2090,433
1958,2262,2330,798
1959,400,149,585
1960,2,1595,4961
1961,1492,323,1514
1962,1686,544,371
1963,1937,1416,681
1964,145,1432,2168
1965,613,3117,3473
1966,4465,681,2144
1967,2476,3810,898
1968,888,3790,1064
1969,80,2986,928
1970,3867,4188,1385
1971,2672,840,699
1972,328,1064,2243
1973,1696,3741,824
1974,1738,449,1525
1975,423,3762,4188
1976,1811,3627,164
1977,1483,38,83
1978,2838,1127,108
1979,2069,4593,4181
1980,1198,2452,3516
1981,1768,128,47
1982,3528,165,2989
1983,782,4121,2343
1984,1407,2657,480
1985,907,1880,3189
1986,3781,1229,290
1987,3318,124,3410
1988,1707,1710,1565
1989,1165,152,831
1990,73,38,2182
1991,23,256,3276
1992,322,626,1671
1993,1665,4963,170
1994,239,4666,239
1995,1537,978,2853
1996,2053,673,2549
1997,1577,3050,2199
1998,4534,709,710
1999,2450,2893,1516
2000,4445,2000,170
2001,2880,3030,1657
2002,114,1360,4065
2003,12,417,1690
2004,1049,2334,1405
2005,1326,731,3203
2006,63,629,4732
2007,967,1629,3081
2008,1083,854,2474
2009,1897,958,450
2010,1624,2054,2702
2011,1212,203,81
2012,2472,3467,1149
2013,20,282,129
2014,1507,790,3729
2015,3526,3465,145
2016,1572,1107,1415
2017,3840,1451,1437
2018,339,1046,959
2019,4691,2752,4028
2020,1320,1620,4223
2021,1092,2350,3681
2022,2208,634,2067
2023,449,1131,1060
2024,240,2560,2847
2025,197,4683,214
2026,4137,1258,882
2027,477,1313,471
2028,152,34,3051
2029,208,1875,741
2030,1276,4544,2074
2031,839,120,666
2032,866,52,1309
2033,391,2565,4344
2034,33,2528,633
2035,2569,1889,1438
2036,1325,4265,3759
2037,878,4855,878
2038,3839,2486,1486
2039,1014,2158,547
2040,2053,2665,124
2041,1084,533,455
2042,3567,3341,1349
2043,1057,3948,562
2044,31,1163,811
2045,1006,882,3315
2046,525,524,170
2047,3684,858,5179
2048,772,1250,207
2049,375,1122,219
2050,4102,3718,7
2051,1403,1295,3235
2052,3196,3331,2288
2053,3274,3866,8
2054,5171,1921,2685
2055,3545,1981,4404
2056,1194,3044,73
2057,747,3184,2820
2058,2919,4300,172
2059,2634,2192,5025
2060,390,2605,3543
2061,3922,1096,775
2062,1101,1303,4059
2063,4,1107,707
2064,1912,996,201
2065,864,431,2867
2066,1554,3223,131
2067,374,172,167
2068,2160,3151,2634
2069,175,408,1359
2070,44,2556,2482
2071,1666,1070,37
2072,2954,254,4165
2073,91,2297,1461
2074,730,2077,2795
2075,923,1301,260
2076,666,156,4330
2077,479,3400,332
2078,298,1109,473
2079,4422,503,4301
2080,1401,587,532
2081,2413,1245,200
2082,5065,2082,40
2083,1387,1274,1918
2084,2378,507,400
2085,5113,50,2746
2086,2196,4558,219
2087,1280,3530,1297
2088,1196,3649,161
2089,2107,666,1272
2090,10,841,420
2091,196,1723,857
2092,39,2528,4618
2093,341,1429,1101
2094,25,200,915
2095,1103,399,941
2096,106,371,1364
2097,128,2961,1659
2098,4705,585,3326
2099,1438,2529,826
2100,718,3029,903
2101,3973,4231,1699
2102,94,2795,822
2103,2142,2170,3154
2104,1459,2464,917
2105,1408,2911,585
2106,2457,800,1811
2107,415,2029,53
2108,3704,1352,1597
2109,913,1490,996
2110,568,1657,1657
2111,1088,926,1773
2112,1281,788,1961
2113,3197,3937,3785
2114,135,680,3732
2115,987,4580,987
2116,732,1074,1685
2117,271,1169,2021
2118,530,2889,122
2119,1621,3447,1511
2120,1120,249,26
2121,3313,2121,3793
2122,33,611,238
2123,2986,690,462
2124,943,1758,264
2125,1363,767,833
2126,223,27,8
2127,653,997,33
2128,2970,312,3231
2129,1730,3543,1425
2130,1972,764,2150
2131,165,125,2086
2132,2886,1314,1975
2133,2399,2461,95
2134,744,2521,715
2135,110,724,1723
2136,868,1650,3274
2137,504,1273,688
2138,1800,2674,1800
2139,1804,1085,103
2140,451,4242,228
2141,2353,1407,2268
2142,2026,1869,4463
2143,928,579,892
2144,4161,1755,1576
2145,3806,4412,1661
2146,1857,964,1044
2147,5120,1474,1512
2148,263,2601,2309
2149,3456,2155,1577
2150,2205,2164,3149
2151,1134,40,636
2152,4307,2050,81
2153,1563,985,3286
2154,4212,3612,1733
2155,3693,2150,1369
2156,1033,2286,4350
2157,5057,1216,129
2158,2453,4462,1024
2159,1136,438,72
2160,4020,1617,682
2161,81,544,1441
2162,772,4586,2483
2163,338,703,57
2164,3456,2600,2654
2165,3744,3619,2213
2166,189,1293,3525
2167,0,858,169
2168,91,1511,451
2169,933,2050,91
2170,3543,1654,2249
2171,1075,541,1247
2172,846,3128,4204
2173,240,1572,620
2174,512,2891,26
2175,3221,58,559
2176,389,2271,2741
2177,811,1715,30
2178,335,1070,216
2179,3160,456,1759
2180,260,341,709
2181,3427,597,4377
2182,2819,410,579
2183,759,3525,1940
2184,1755,326,1945
2185,771,2337,4550
2186,4878,142,342
2187,4469,452,1710
2188,40,2290,2889
2189,1534,3047,323
2190,5130,3964,1665
2191,727,13,57
2192,128,412,701
2193,1650,2994,941
2194,69,388,526
2195,155,1497,2380
2196,4558,4740,2235
2197,1027,1220,134
2198,2347,2296,2956
2199,1037,2135,110
2200,3158,2200,1491
2201,287,772,3480
2202,2949,3045,2460
2203,1626,1450,172
2204,384,427,912
2205,2208,2451,327
2206,17,543,896
2207,118,85,3088
2208,327,4388,142
2209,542,2940,1762
2210,555,8,3410
2211,2328,808,3077
2212,2607,1330,112
2213,1377,2858,5136
2214,3493,156,2762
2215,1023,27,2303
2216,2846,426,265
2217,4261,4346,2016
2218,1643,2397,214
2219,92,3827,2333
2220,2440,136,469
2221,4993,229,4040
2222,2985,844,995
2223,82,3643,2768
2224,90,3214,163
2225,219,2077,1215
2226,5008,1476,4357
2227,4107,661,258
2228,160,2146,96
2229,1450,1353,748
2230,4482,457,1811
2231,15,2136,891
2232,1391,3766,2044
2233,3557,1150,3163
2234,3722,2234,3722
2235,1431,378,3245
2236,612,616,244
2237,1375,186,352
2238,125,217,1673
2239,523,1783,4449
2240,2966,3437,1567
2241,548,1604,695
2242,1530,2177,514
2243,3885,1257,2243
2244,4179,1344,250
2245,1783,1484,944
2246,3542,430,869
2247,3042,4101,3042
2248,884,2037,281
2249,546,789,2524
2250,66,1247,973
2251,4278,2838,3797
2252,1677,4918,659
2253,99,2551,3025
2254,2205,1551,2451
2255,419,255,2067
2256,188,1214,3510
2257,1908,3409,1708
2258,2163,4110,2424
2259,3048,1461,441
2260,996,808,2868
2261,4125,4341,676
2262,1258,1869,2129
2263,741,869,829
2264,1629,14,450
2265,25,237,1848
2266,4810,135,1892
2267,725,1043,16
2268,2526,2068,2526
2269,4744,2163,3602
2270,171,1480,4221
2271,356,1142,1688
2272,184,1443,5011
2273,4644,353,2809
2274,655,368,5086
2275,1521,310,1010
2276,3807,1110,1959
2277,2497,3488,199
2278,4,881,2401
2279,3982,2976,5095
2280,48,2309,244
2281,1446,297,2113
2282,147,1396,2051
2283,1993,105,2159
2284,532,1160,1221
2285,1767,889,3298
2286,4350,3022,1923
2287,4165,227,3171
2288,3331,776,1815
2289,2107,831,1169
2290,149,2283,1636
2291,619,4086,34
2292,260,1405,1823
2293,3302,771,4166
2294,625,3371,461
2295,3207,983,1348
2296,436,421,1130
2297,2238,907,3381
2298,577,1138,4320
2299,664,109,1713
2300,758,667,1484
2301,1521,114,450
2302,580,2758,450
2303,63,1833,2289
2304,185,1220,344
2305,869,1048,3735
2306,845,2240,128
2307,1185,1070,839
2308,2132,207,644
2309,2743,323,4522
2310,1740,47,3414
2311,970,751,5162
2312,145,894,1056
2313,2960,3499,2960
2314,1529,71,3151
2315,322,1493,755
2316,2035,902,3751
2317,3308,4548,126
2318,17,4746,2603
2319,2120,296,2893
2320,2825,2337,4855
2321,1171,1901,1710
2322,1309,1731,4394
2323,2830,199,38
2324,4270,427,3131
2325,2304,1222,8
2326,483,1267,1317
2327,55,4570,1554
2328,1215,2764,1551
2329,1423,681,4
2330,1090,1762,795
2331,211,1788,1296
2332,34,446,343
2333,1844,1186,4198
2334,1615,4392,276
2335,4276,4839,1018
2336,29,181,1378
2337,1621,1614,366
2338,2049,125,165
2339,1933,2804,50
2340,387,2017,1135
2341,1637,4744,71
2342,22,1704,1853
2343,410,4031,761
2344,3187,66,1544
2345,804,4961,755
2346,778,2403,90
2347,125,4719,3164
2348,55,3243,568
2349,3346,3099,814
2350,716,2712,9
2351,1188,137,1558
2352,2837,492,2231
2353,1407,2639,1907
2354,14,551,4121
2355,3956,199,1385
2356,2228,4535,4546
2357,227,1517,2137
2358,3165,7,1133
2359,137,400,1959
2360,357,456,5168
2361,2324,3026,4255
2362,1833,554,942
2363,106,858,1829
2364,6,4287,3343
2365,31,1885,232
2366,141,2664,2386
2367,5071,2697,4175
2368,40,1883,2398
2369,453,1984,1888
2370,390,1948,881
2371,1748,621,229
2372,358,1469,1485
2373,12,2489,1904
2374,1800,1336,80
2375,335,2012,2189
2376,3253,5005,653
2377,1083,703,1151
2378,2349,516,700
2379,3528,259,2903
2380,5155,785,7
2381,969,4743,3419
2382,182,443,1470
2383,94,472,4213
2384,18,4449,13
2385,1701,3353,3724
2386,511,2610,4684
2387,2526,886,2162
2388,1958,999,1679
2389,546,718,3731
2390,60,1960,2452
2391,2,283,3556
2392,2463,134,2496
2393,1002,191,1895
2394,316,25,580
2395,625,1326,491
2396,26,2452,37
2397,1179,606,3135
2398,141,913,2803
2399,1889,57,1185
2400,332,10,2770
2401,775,13,849
2402,4157,424,2375
2403,445,2773,729
2404,393,3290,1152
2405,2236,1729,3501
2406,3,903,1069
2407,835,1113,835
2408,630,1281,1040
2409,392,703,237
2410,576,94,1685
2411,3063,4182,2899
2412,3504,885,106
2413,4599,2231,1945
2414,3538,952,377
2415,2396,259,86
2416,152,84,154
2417,586,194,3025
2418,327,52,2783
2419,973,52,1159
2420,3841,1779,326
2421,692,5152,5168
2422,100,631,756
2423,83,2477,634
2424,1973,1467,1637
2425,2065,1755,2026
2426,4424,388,27
2427,2358,786,381
2428,1161,942,1006
2429,497,2429,798
2430,4844,807,1103
2431,1091,907,2018
2432,2323,1420,438
2433,2723,668,2641
2434,2391,1957,1746
2435,3994,718,1100
2436,1522,1974,1941
2437,934,1256,1370
2438,1611,1508,999
2439,3876,419,4537
2440,44,1165,1144
2441,1859,3098,1024
2442,4774,1872,953
2443,2293,1444,81
2444,1382,1826,149
2445,598,631,406
2446,189,1907,163
2447,600,3765,3931
2448,1261,946,352
2449,1032,4249,900
2450,2893,2319,19
2451,151,13,709
2452,1198,1179,44
2453,1487,3471,3824
2454,2143,77,1292
2455,4790,349,1704
2456,32,814,4840
2457,82,1255,889
2458,995,755,1460
2459,2857,3449,2284
2460,3713,2443,1804
2461,761,2991,1289
2462,2703,1647,1698
2463,2006,3923,226
2464,883,2343,1955
2465,929,2912,3596
2466,4377,597,2216
2467,255,2858,1961
2468,4588,41,1431
2469,1149,4139,3342
2470,623,4983,623
2471,5093,497,3651
2472,3164,1485,1319
2473,1940,1655,2282
2474,2088,137,1006
2475,696,947,2342
2476,3481,1369,4944
2477,4832,161,1530
2478,1278,149,2128
2479,697,96,4531
2480,4516,1769,1203
2481,1206,962,2047
2482,2676,2619,3018
2483,346,41,3653
2484,1575,717,2372
2485,1879,3608,943
2486,441,2992,4696
2487,1059,251,1300
2488,3101,5119,745
2489,2703,1025,1799
2490,774,4160,2763
2491,146,535,175
2492,177,1730,3975
2493,1445,1146,3922
2494,3049,2751,605
2495,2094,2474,1368
2496,2260,941,600
2497,3090,2243,4975
2498,2315,1196,110
2499,787,1958,2273
2500,127,494,1039
2501,2164,1461,3737
2502,1344,1146,3272
2503,1195,1965,66
2504,2242,1648,3607
2505,165,2356,2
2506,2385,1963,1474
2507,1172,1913,528
2508,1685,1329,188
2509,59,1604,57
2510,1009,3436,59
2511,413,2290,645
2512,92,151,3360
2513,2756,151,1097
2514,4263,118,3967
2515,285,117,4148
2516,1628,3622,45
2517,3760,2942,3354
2518,13,2508,13
2519,41,3036,1217
2520,451,2372,337
2521,2445,196,3827
2522,5061,1075,19
2523,1726,553,2141
2524,3,107,240
2525,4165,2525,2285
2526,1137,698,598
2527,3178,3169,2387
2528,2897,1078,98
2529,1303,584,4779
2530,588,2321,588
2531,820,262,3235
2532,900,1391,139
2533,1673,129,338
2534,1428,1391,2049
2535,1257,506,840
2536,2392,1474,1422
2537,2355,3108,1464
2538,1135,325,611
2539,2091,430,200
2540,191,1386,512
2541,863,1882,149
2542,924,762,1941
2543,3,1674,614
2544,156,4231,1049
2545,1237,3338,885
2546,732,3453,732
2547,263,706,3557
2548,3641,151,117
2549,673,3671,673
2550,1174,735,1282
2551,1248,862,193
2552,1152,3999,26
2553,396,207,1184
2554,2162,1694,464
2555,1683,4611,2445
2556,2109,31,71
2557,1721,752,1225
2558,2502,227,4229
2559,1557,3503,2365
2560,202,1024,1347
2561,220,1629,612
2562,389,10,802
2563,1257,112,2928
2564,1488,1025,1414
2565,799,938,2381
2566,1176,4058,2477
2567,213,2412,16
2568,1868,1085,2405
2569,3498,3393,1545
2570,4066,3616,1346
2571,603,161,4936
2572,1951,1764,1068
2573,1294,2081,307
2574,1627,2253,372
2575,2649,80,860
2576,1644,924,1995
2577,560,279,1317
2578,29,1355,115
2579,101,713,2519
2580,402,2473,659
2581,1676,2592,32
2582,4601,995,268
2583,907,2980,4140
2584,113,147,1232
2585,575,2746,1088
2586,4294,1312,4294
2587,937,300,258
2588,626,1402,2348
2589,4556,499,837
2590,87,3831,1681
2591,4907,2123,1995
2592,2052,3794,2850
2593,2150,605,4605
2594,115,1231,115
2595,579,708,3422
2596,4180,4142,2931
2597,125,3781,21
2598,51,3484,427
2599,1633,344,538
2600,4286,742,2212
2601,932,440,385
2602,320,3992,1004
2603,1785,950,4098
2604,2741,850,723
2605,2871,1928,2496
2606,1035,3921,1035
2607,3677,1859,478
2608,3443,354,4187
2609,4894,361,4090
2610,2286,7,107
2611,173,1746,3944
2612,2281,149,3873
2613,3799,4777,659
2614,470,876,1242
2615,1392,2053,685
2616,1815,679,214
2617,1870,1064,3832
2618,396,687,9
2619,1535,3185,2425
2620,1006,1073,710
2621,457,381,271
2622,1682,1427,2646
2623,1115,5141,164
2624,558,494,908
2625,1829,886,1056
2626,1293,629,1296
2627,2093,2403,2845
2628,1348,310,1835
2629,267,120,3327
2630,1004,3851,306
2631,4113,1969,218
2632,1177,708,463
2633,1891,5099,1891
2634,307,745,1396
2635,3351,3141,2331
2636,182,106,41
2637,1342,3024,3097
2638,3733,209,460
2639,1953,866,2644
2640,703,1059,1140
2641,3550,564,4280
2642,459,4105,646
2643,1686,45,615
2644,426,167,754
2645,232,1543,295
2646,1474,686,1654
2647,3714,1316,4944
2648,18,1803,3255
2649,1,2071,1532
2650,627,2650,1311
2651,613,356,1674
2652,2719,1574,136
2653,720,1606,1725
2654,441,4346,441
2655,1464,534,460
2656,1309,1322,3048
2657,1760,3317,426
2658,1521,62,1560
2659,3068,66,4920
2660,5159,2082,802
2661,1017,916,1069
2662,1604,1785,4910
2663,379,2700,1457
2664,3249,596,1393
2665,95,3065,209
2666,2192,3809,2707
2667,26,903,391
2668,1013,1715,30
2669,1158,528,2249
2670,3112,3111,326
2671,51,442,505
2672,4420,2775,620
2673,3038,47,308
2674,1831,546,1810
2675,227,658,1065
2676,2279,926,1455
2677,2972,2677,917
2678,745,3167,176
2679,1338,729,451
2680,409,1744,2634
2681,1951,233,3165
2682,1590,2553,63
2683,18,1229,3220
2684,1986,3165,1986
2685,3628,2685,2486
2686,2988,3275,438
2687,1945,3428,468
2688,564,3831,4985
2689,2129,1682,1455
2690,1207,2830,1224
2691,1622,1392,2680
2692,4399,2372,189
2693,441,2872,1187
2694,4055,3740,29
2695,526,1381,771
2696,3533,4060,1027
2697,4905,218,1564
2698,875,1898,14
2699,3529,1312,903
2700,808,1621,1375
2701,2825,691,1473
2702,4868,1322,4335
2703,504,188,352
2704,4155,87,2708
2705,503,896,3409
2706,3300,844,1670
2707,2623,987,159
2708,1322,5171,1486
2709,1646,541,2309
2710,243,214,12
2711,1627,680,1123
2712,532,1074,366
2713,382,1955,5140
2714,2312,160,4920
2715,2858,1961,520
2716,1264,1396,100
2717,3729,167,392
2718,1512,2438,2622
2719,2604,993,2289
2720,937,220,3400
2721,1427,1682,2060
2722,1502,4954,95
2723,2140,503,2620
2724,1356,3615,4948
2725,935,13,1990
2726,166,2375,4597
2727,327,4129,3823
2728,2465,1467,1939
2729,80,2075,828
2730,1325,647,1283
2731,5049,1035,4439
