0,1,2,3
1878,24,1872,1161
1880,204,998,1640
1882,395,3816,899
1883,102,680,522
1884,319,520,2271
1885,46,33,1684
1886,42,635,23
1888,174,481,59
1889,35,428,2690
1892,183,313,3044
1893,362,3009,1732
1895,286,1855,2900
1897,68,2594,2333
1899,398,967,2431
1900,330,490,3469
1901,315,2446,2129
1903,35,3634,3066
1906,363,494,763
1907,292,1472,1602
1908,416,131,4438
1909,444,1167,4120
1910,42,1300,2036
1911,148,1083,4543
1913,315,897,2789
1914,225,215,604
1916,360,869,2150
1917,42,213,1263
1918,416,721,4653
1922,150,354,2
1923,150,810,4414
1925,35,4606,257
1927,183,1268,422
1929,355,354,648
1930,150,2169,502
1931,150,454,222
1935,373,1818,462
1938,187,3645,282
1940,292,1964,22
1941,204,3911,565
1942,46,7,3013
1943,42,930,428
1944,35,481,741
1945,46,4206,4079
1946,46,371,1981
1948,24,432,4460
1949,116,1711,1795
1952,35,753,388
1957,435,658,554
1961,204,1307,297
1963,315,679,1608
1964,292,1479,1496
1965,24,2369,1525
1966,46,2050,570
1968,319,2422,1662
1971,416,124,114
1975,373,3271,3205
1976,398,1047,227
1977,174,1978,2487
1978,174,241,2332
1979,148,171,1545
1981,330,1366,961
1982,46,1237,4291
1983,24,788,784
1985,68,1649,36
1987,398,420,691
1989,148,1821,715
1990,360,197,1024
1991,286,1520,1042
1992,24,1396,118
1993,183,4379,3437
1994,116,31,2044
1996,102,249,171
1998,42,4489,206
2000,42,639,25
2002,116,1711,1145
2003,329,1370,1765
2004,24,3784,1169
2006,315,4135,3166
2007,398,2489,1950
2014,42,573,110
2015,330,1001,2097
2017,292,1697,2036
2023,204,2398,3424
2024,42,4331,3288
2025,398,1976,1300
2027,24,1071,4426
2028,373,314,56
2029,35,757,517
2030,398,2120,4418
2031,292,1162,2091
2032,225,212,1338
2034,24,417,529
2035,174,1351,284
2037,68,417,2956
2039,24,1139,65
2040,35,352,1303
2041,395,74,559
2042,416,915,520
2043,360,1794,793
2045,187,2275,3048
2048,444,3855,1210
2049,204,712,365
2050,46,4061,1045
2051,204,2002,4936
2053,102,794,870
2055,398,4121,782
2058,286,4070,3862
2060,315,88,971
2062,355,1645,3251
2063,187,656,3319
2064,286,829,44
2066,362,4185,2701
2068,68,228,1883
2071,102,1623,1054
2073,183,1870,278
2075,116,1393,4867
2078,362,2760,0
2079,24,709,438
2080,204,1447,29
2082,362,4986,270
2083,46,947,807
2084,416,103,1191
2085,174,471,4009
2086,204,2101,2980
2087,42,387,507
2088,35,530,48
2089,24,757,1491
2090,102,352,124
2097,329,2489,1904
2101,204,1880,1186
2103,68,3897,596
2105,24,2584,1523
2106,395,124,227
2107,292,350,79
2109,225,679,490
2111,148,1179,2347
2112,46,1447,0
2114,373,499,4080
2115,24,4008,2730
2116,416,1019,1864
2118,444,642,404
2119,225,230,1117
2120,398,1854,1254
2123,116,797,4294
2124,363,3388,750
2125,444,214,909
2126,398,3734,3368
2127,416,228,1751
2129,315,1633,2669
2132,362,146,5070
2133,35,3672,8
2134,148,2801,711
2135,204,1640,3812
2137,225,1121,2091
2139,46,133,2949
2140,24,417,23
2141,362,847,11
2143,174,368,2515
2146,148,58,93
2148,187,4045,2331
2149,187,4312,1549
2151,183,1880,477
2152,286,515,996
2154,395,126,1299
2156,183,1911,4205
2158,319,818,2273
2160,183,2634,3860
2162,395,845,340
2168,46,2896,0
2169,398,1274,4912
2170,315,2530,999
2171,68,711,3660
2173,68,572,393
2175,315,2392,1646
2176,46,1828,32
2178,363,2041,731
2179,286,223,1858
2180,148,2242,1318
2181,398,3109,4897
2182,355,5181,3329
2184,183,1813,553
2188,174,4473,1080
2190,292,1382,1930
2193,174,2351,3208
2195,148,429,827
2198,204,492,746
2200,35,252,1694
2201,102,433,93
2203,148,982,2810
2205,204,49,4283
2206,102,578,504
2207,42,3125,3634
2209,116,1996,1450
2214,24,2675,1038
2215,68,2286,186
2216,204,2396,81
2218,24,2272,911
2219,68,1521,2826
2221,42,474,1661
2223,373,4340,722
2225,187,3581,3845
2228,398,3710,19
2229,46,2176,3496
2231,24,2483,1943
2237,319,287,3809
2239,35,2736,3562
2241,204,1085,1295
2242,116,808,1380
2244,187,4045,379
2249,315,2605,3283
2250,174,1875,3315
2251,329,4404,5063
2253,46,1095,1148
2255,42,966,992
2256,24,3431,265
2262,315,1646,2721
2263,46,4024,595
2264,225,540,10
2267,183,111,3265
2268,68,2526,3970
2269,183,1911,2067
2272,362,4433,27
2273,24,159,529
2274,148,896,628
2275,187,950,3256
2276,292,3640,810
2281,330,124,502
2286,395,1663,1519
2289,150,2867,617
2290,360,1044,181
2291,35,1225,840
2293,46,1218,3355
2294,24,3933,1600
2300,35,2239,1878
2304,187,4156,5177
2305,398,1854,756
2308,42,1004,508
2309,24,2273,864
2310,42,3444,118
2313,292,442,36
2316,225,2811,627
2318,46,728,2301
2319,204,502,550
2321,315,2262,3828
2322,187,28,1211
2323,330,1008,667
2325,42,1943,1684
2326,116,290,1972
2327,42,1049,2998
2329,315,4802,1869
2330,116,1393,776
2332,24,3404,3237
2335,42,239,1350
2336,204,489,3487
2337,204,2086,326
2342,35,188,3080
2343,174,27,829
2344,46,3877,95
2345,329,4816,229
2346,102,26,1469
2347,444,2770,4306
2348,286,2643,1408
2349,174,408,945
2351,35,1412,1424
2352,68,569,1425
2354,102,2201,657
2355,319,1155,1355
2356,174,4200,788
2357,395,2375,646
2358,68,4885,1836
2359,292,1075,2957
2361,329,4070,336
2362,24,237,4605
2363,24,1144,547
2365,329,529,1457
2366,68,761,2500
2369,42,1099,1412
2370,42,2914,207
2371,355,1100,4
2373,329,874,640
2374,355,2546,3893
2375,187,1622,313
2376,116,878,332
2379,398,2120,1457
2380,362,429,688
2382,444,1781,252
2383,360,396,4018
2384,416,3576,976
2385,35,312,72
2387,102,43,5052
2388,315,4911,1775
2389,315,1196,472
2392,315,2329,590
2393,444,1725,223
2396,46,1622,82
2397,363,841,1231
2398,204,910,3288
2399,46,957,2822
2402,292,709,4534
2403,398,489,4138
2405,116,1126,539
2407,174,397,4608
2411,116,924,1426
2412,24,327,3609
2413,174,2,2790
2415,150,2660,1438
2416,24,94,78
2421,292,21,1100
2422,319,786,1308
2424,42,678,3340
2427,395,975,645
2428,363,386,14
2431,68,1628,492
2435,46,91,2903
2440,360,2701,115
2441,24,2739,9
2442,286,1252,697
2443,68,95,452
2445,42,2207,3129
2446,315,4133,5151
2448,362,3009,17
2449,315,751,2459
2450,398,4579,578
2453,42,4723,4898
2455,183,694,1300
2458,373,48,2280
2460,395,345,844
2461,373,1348,3243
2462,330,4023,568
2464,148,75,990
2465,116,4016,5
2466,363,176,4033
2467,319,2422,1233
2469,286,807,947
2470,362,3437,1863
2471,329,5093,619
2472,116,671,1501
2473,363,17,1731
2477,444,2770,2831
2478,42,251,2000
2480,174,829,2383
2483,24,2890,1763
2484,102,1392,2430
2487,24,715,831
2488,24,4829,2673
2489,329,12,2765
2490,319,5,1643
2493,292,21,1884
2495,360,170,64
2498,24,327,4773
2500,435,1893,1963
2502,360,1058,423
2505,204,1705,2241
2506,315,1474,2026
2508,395,1539,1087
2513,292,3742,495
2514,46,1372,501
2515,292,3988,109
2518,319,312,108
2520,46,941,1457
2521,24,325,44
2522,329,388,1163
2523,102,4109,685
2524,355,2524,676
2525,435,249,476
2526,102,32,1212
2528,362,1520,790
2529,150,2097,1813
2530,315,588,701
2532,204,2051,1060
2533,150,1736,1149
2536,183,3224,2634
2538,24,1406,2645
2540,204,2205,2600
2543,174,2716,3505
2544,329,4026,12
2545,46,485,3644
2546,355,3579,1121
2547,362,725,1161
2548,292,953,960
2549,102,62,307
2552,102,502,133
2553,187,3593,480
2554,183,3980,2733
2555,148,3190,1287
2558,150,923,1107
2560,395,1694,126
2561,148,1505,1746
2562,444,1167,188
2564,35,3720,689
2567,35,879,12
2571,292,1217,289
2572,68,1985,3109
2578,286,2348,61
2579,24,2826,74
2581,286,2730,665
2582,286,4397,5137
2584,24,3097,669
2586,183,1880,818
2588,174,3677,514
2594,68,702,2061
2596,319,3904,4682
2598,68,162,1220
2602,24,2362,2562
2603,204,31,944
2604,292,128,2132
2605,315,4285,3864
2608,42,5085,1814
2610,148,1511,2740
2613,204,1941,1062
2614,174,1309,52
2615,286,807,1127
2618,395,553,1713
2619,315,3574,3121
2620,24,655,482
2621,416,3522,107
2622,315,528,2848
2624,24,2766,1804
2625,225,378,474
2626,116,3433,1421
2627,225,1311,616
2628,330,4128,1417
2629,42,4505,1183
2630,174,237,280
2632,183,1107,78
2634,187,149,1573
2635,183,1590,2358
2638,148,59,2696
2643,286,1513,3966
2645,319,2490,525
2648,329,3895,782
2649,35,3433,175
2650,148,1066,121
2651,360,671,66
2652,435,1149,370
2654,204,848,829
2656,35,836,3544
2658,395,4889,1931
2659,183,838,130
2660,395,2427,228
2661,102,4886,1317
2663,225,339,29
2665,68,230,1314
2666,116,671,645
2667,116,2667,1518
2668,360,1595,118
2670,46,677,4234
2671,68,685,569
2672,319,1406,1848
2675,24,715,397
2676,68,1864,275
2678,373,3044,44
2680,398,4926,682
2689,315,4135,3198
2693,68,5146,2068
2695,35,3720,4946
2699,102,860,3019
2701,174,1875,1950
2703,444,1842,4953
2705,116,3549,2315
2706,42,3105,1023
2707,292,1602,865
2711,360,160,753
2712,330,283,218
2713,35,2895,299
2714,319,2041,1971
2715,444,1115,619
2716,174,1180,407
2719,363,1929,4040
2720,35,4097,210
2722,150,4320,91
2723,24,84,2404
2725,362,2132,3385
2730,286,3648,1129
2733,355,3196,4558
2736,35,264,3389
2738,174,2561,1311
2739,24,3652,2316
2740,204,4385,1612
2745,373,1348,230
2746,225,51,1413
2749,68,3119,761
2750,24,1893,3245
2752,24,2272,3341
2754,35,805,1614
2755,150,271,3298
2756,46,2903,972
2760,362,2547,617
2761,286,3419,500
2762,150,1100,718
2765,225,3013,114
2766,24,1165,1144
2768,183,628,21
2770,444,357,1750
2772,148,2799,2638
2774,68,2219,860
2778,46,1741,1655
2779,315,1399,787
2781,46,797,1450
2782,148,2865,1571
2783,360,2840,584
2784,355,2772,997
2787,116,1818,83
2789,187,4037,695
2792,102,3768,2658
2793,68,1354,1226
2794,183,3617,2268
2799,435,779,41
2800,68,1765,211
2801,148,140,132
2804,362,262,217
2807,363,1261,2560
2808,24,2363,824
2810,102,177,1116
2811,225,6,458
2813,435,3002,6
2814,150,987,2153
2815,42,1042,4872
2817,187,2322,1127
2819,355,3547,710
2822,416,1851,3151
2823,24,3104,4422
2824,315,434,372
2825,398,489,814
2826,183,529,2700
2828,355,853,2482
2829,315,3543,1455
2832,102,1828,1085
2837,204,1365,515
2838,42,1134,231
2839,24,159,1771
2840,360,1377,1417
2842,444,1127,284
2844,102,797,816
2845,148,2387,3169
2846,204,1361,1891
2849,435,3163,3341
2852,355,617,2547
2860,24,118,4469
2861,183,2453,1263
2865,148,2925,12
2867,183,1843,2343
2873,292,1260,1290
2874,42,5187,3861
2877,286,1867,574
2878,292,5125,2381
2880,286,2064,2832
2881,150,682,1085
2882,24,2272,262
2883,319,683,4788
2885,102,1840,33
2886,395,126,1228
2887,204,2603,2359
2888,330,434,38
2890,24,157,2767
2891,102,1623,886
2895,35,716,495
2896,116,1454,1032
2897,150,3952,1135
2899,148,210,1397
2903,102,2443,750
2904,150,1303,1008
2908,35,4606,415
2910,395,4276,392
2914,373,2078,2186
2917,395,4023,478
2919,183,1931,1120
2920,187,3314,1654
2921,150,1598,23
2925,148,3158,2318
2928,24,4005,3990
2929,35,895,2335
2931,355,617,822
2934,373,1098,540
2936,183,2554,274
2940,355,437,1880
2941,292,1199,2089
2944,68,5146,3060
2949,68,501,1202
2953,35,4115,431
2954,319,683,629
2956,46,972,502
2958,42,587,227
2961,360,469,1470
2963,187,4237,1086
2966,42,2608,125
2969,362,3961,1523
2974,286,1571,1274
2976,315,2449,3940
2977,68,397,1545
2978,150,558,72
2980,204,1525,479
2981,35,1295,739
2984,355,1645,1660
2986,435,712,178
2988,319,2237,74
2991,355,1293,1445
2993,24,2890,100
2998,35,415,3172
2999,444,17,1032
3002,148,1015,4718
3003,360,309,1559
3004,46,569,1051
3005,187,2789,1434
3008,286,2578,2297
3009,362,109,55
3010,398,2450,998
3013,225,481,462
3015,330,352,1590
3019,315,2321,1611
3020,362,4986,3759
3027,292,529,417
3029,355,238,698
3030,319,683,57
3032,360,800,3421
3033,68,495,3818
3035,187,2148,1163
3036,444,832,356
3037,363,123,410
3039,35,3540,4475
3043,102,1248,2376
3044,24,1690,552
3045,286,990,4373
3047,373,508,2067
3052,330,3015,1012
3054,416,1863,1005
3056,416,3056,1855
3057,373,218,287
3060,68,1623,345
3061,24,2928,1166
3065,68,4032,2554
3067,360,3003,374
3068,373,875,1898
3071,174,305,783
3074,330,3078,3970
3076,46,5119,489
3077,116,2411,1583
3078,395,4846,989
3079,315,913,288
3080,187,4810,1049
3081,398,887,2611
3082,24,2115,109
3083,150,152,308
3084,286,289,44
3087,42,70,331
3093,416,2966,368
3094,286,2880,55
3097,24,1199,347
3099,398,1893,3142
3101,286,1400,111
3104,416,2966,441
3105,42,1362,70
3108,148,1724,1638
3109,398,3220,3272
3110,416,8,743
3112,46,1976,228
3114,187,450,808
3115,148,674,1767
3119,68,4415,568
3122,68,1111,1649
3125,42,601,176
3130,395,34,166
3131,435,98,470
3136,102,1725,537
3138,315,793,147
3140,292,264,37
3142,24,1277,253
3143,148,658,1956
3145,416,285,67
3146,315,1258,1739
3147,68,623,166
3150,373,120,2752
3151,183,1813,74
3154,315,3198,1654
3155,187,1900,3524
3156,68,122,413
3158,148,779,1069
3159,68,3512,7
3161,373,340,182
3163,435,48,2309
3165,183,561,763
3166,46,2500,611
3167,116,2578,2083
3168,329,336,3129
3170,360,1047,1118
3171,148,135,25
3172,42,3444,71
3173,292,875,143
3174,102,3399,944
3176,35,461,104
3180,42,2014,5053
3181,329,18,3279
3183,174,208,0
3184,204,1584,104
3190,148,779,21
3191,46,4495,1777
3195,363,231,1049
3196,435,990,2732
3198,315,2231,742
3199,362,950,1482
3208,183,1880,2286
3213,46,2055,1189
3218,319,1166,357
3220,398,645,2294
3221,102,3,4684
3222,355,3430,3932
3223,150,2149,2335
3224,416,3913,2659
3225,416,59,50
3226,360,131,1451
3230,24,1327,1584
3231,46,814,36
3233,24,4477,5062
3235,24,3716,2269
3237,395,2357,97
3238,46,771,1550
3239,204,181,1476
3240,183,2151,1813
3242,416,2552,1678
3244,398,2025,1974
3248,24,2588,4763
3251,330,490,2634
3256,330,2151,1397
3258,24,1925,500
3259,116,1711,570
3265,355,342,1435
3268,355,2940,4437
3269,102,3991,1676
3271,373,366,921
3273,315,1512,1332
3276,35,4352,464
3281,286,3094,1451
3283,315,2619,588
3284,68,693,1245
3286,187,3429,806
3292,444,2000,180
3294,286,3008,1113
3295,398,143,1886
3300,150,3591,1123
3303,315,2006,3723
3310,187,3155,1281
3312,68,133,3043
3314,187,2880,2862
3316,35,1385,2744
3317,183,2156,2576
3322,330,1370,3474
3324,319,935,707
3325,42,2608,961
3327,225,184,1533
3328,116,2466,1144
3329,286,3757,1411
3331,102,3269,323
3334,225,1162,3299
3335,319,1714,118
3336,42,223,1303
3347,355,106,280
3348,363,1086,3220
3350,187,357,660
3351,225,55,2888
3352,183,4379,760
3353,315,2249,864
3356,116,33,1197
3357,116,2405,2033
3360,46,750,1268
3370,330,3966,137
3376,315,446,41
3379,187,1856,304
3382,24,960,3553
3385,395,4436,2690
3388,68,450,1560
3391,150,1588,214
3399,102,104,1747
3402,444,294,3701
3404,24,715,1019
3405,68,114,2680
3406,102,32,4
3408,444,946,4036
3410,102,1000,538
3412,329,4026,1460
3415,24,3438,812
3419,362,3082,2876
3420,330,1768,340
3423,360,73,1197
3426,329,3168,2382
3428,68,1026,158
3429,187,4115,834
3430,355,4302,194
3431,24,4973,2596
3433,35,17,86
3435,68,3512,1513
3437,148,3964,1863
3438,24,2308,1092
3444,42,1107,2459
3445,363,69,830
3447,355,16,2965
3448,183,1734,5119
3453,35,47,2564
3458,398,4780,2276
3461,319,2467,1429
3462,24,1292,428
3466,183,1657,5020
3468,46,954,379
3470,42,251,684
3472,42,518,1228
3475,329,526,276
3476,35,607,895
3477,286,3647,163
3480,148,75,1579
3482,150,1588,350
3483,416,181,337
3484,398,1160,254
3486,68,1265,1426
3491,42,1907,13
3493,319,396,826
3497,102,858,4236
3504,204,2319,3546
3505,116,2822,1328
3511,24,561,3554
3512,68,1829,4773
3513,187,1424,503
3514,42,2369,801
3522,24,2250,4851
3523,444,3953,1946
3524,395,2954,474
3526,174,1000,1937
3529,102,2552,305
3530,35,704,503
3532,187,61,219
3533,204,1353,1868
3535,319,725,1585
3536,444,4508,879
3537,116,942,1049
3540,330,3015,451
3541,183,1252,115
3543,315,4665,107
3545,355,633,1635
3546,116,1498,304
3547,355,368,2280
3548,373,1099,75
3549,225,823,764
3553,24,825,2691
3555,116,1454,762
3556,395,901,2604
3557,24,2487,1746
3562,416,2634,307
3564,102,2963,4830
3566,183,1780,290
3568,319,2273,2060
3570,329,1386,1631
3572,68,3356,2792
3573,204,934,1908
3574,315,2829,2151
3576,416,1543,370
3579,355,80,4053
3581,148,747,4474
3582,286,424,3274
3583,330,1392,124
3584,42,213,1598
3588,330,2015,1438
3590,148,75,235
3591,150,670,156
3593,187,3114,3145
3604,46,3680,772
3610,395,356,2271
3611,225,339,1666
3612,416,297,3663
3614,444,2842,839
3617,183,641,152
3618,24,3233,606
3622,292,1199,22
3624,395,130,5023
3629,292,179,2828
3630,373,2461,1274
3631,148,471,1977
3632,24,347,1406
3633,68,153,101
3634,35,4419,108
3636,435,613,1233
3638,102,1840,185
3640,292,875,1898
3641,330,4355,2632
3642,292,4313,40
3643,330,2323,2432
3644,148,658,1615
3645,187,4433,1098
3647,42,505,4259
3648,286,807,1491
3649,35,294,4652
3650,329,1781,372
3652,24,655,2878
3653,363,841,308
3657,395,680,1527
3660,435,828,3147
3662,42,687,577
3664,24,4018,14
3665,116,2472,4843
3666,204,746,977
3668,286,1571,1101
3672,35,1803,4477
3673,373,1935,231
3674,319,1058,2845
3675,183,2453,4966
3677,174,547,829
3680,46,814,2173
3697,444,3953,2585
3699,187,1751,2358
3700,116,3486,367
3701,35,599,22
3702,174,190,4827
3705,416,1395,4438
3707,225,498,4210
3708,46,371,2079
3710,398,1200,1373
3716,24,832,1753
3719,187,3593,1582
3720,35,2088,4231
3724,315,2622,1775
3727,204,998,1249
3728,42,1292,274
3734,398,2450,618
3735,416,976,1722
3736,355,1213,2118
3739,292,3789,1139
3740,398,927,1477
3742,148,1079,4670
3746,319,1585,3850
3747,435,61,213
3751,46,5028,2051
3752,315,1775,827
3754,42,1888,4622
3755,187,1703,618
3757,286,2064,717
3760,319,147,366
3761,42,4213,53
3763,35,2895,1817
3768,68,1477,1363
3770,35,1235,2500
3772,42,2327,624
3774,68,29,2997
3775,35,549,1123
3778,24,1828,93
3779,24,1290,1713
3784,24,1648,561
3787,187,2375,646
3789,35,2602,347
3792,362,842,1671
3796,102,104,260
3799,46,2520,605
3801,315,3166,2074
3802,42,1851,866
3804,435,170,750
3806,116,1667,1205
3815,292,4154,257
3816,395,145,3768
3817,315,451,2330
3822,435,4216,1991
3823,204,10,3726
3824,329,1299,1164
3825,435,845,1994
3828,315,2789,864
3829,187,3013,1219
3835,204,1254,127
3842,42,1827,520
3847,435,249,466
3848,329,2471,2134
3855,183,78,500
3856,35,2351,2717
3857,24,5078,5028
3858,373,2345,1407
3864,315,2446,4739
3866,360,3475,111
3869,148,194,676
3870,398,3740,4435
3872,286,1571,4182
3874,355,2524,33
3876,286,802,75
3877,362,385,3559
3881,24,706,624
3882,362,65,4933
3883,35,651,517
3884,42,219,1234
3888,68,2867,107
3890,286,2469,4970
3894,225,124,43
3895,329,529,688
3897,68,495,1732
3899,42,1099,638
3902,330,2888,691
3904,319,396,2289
3909,355,699,740
3910,435,1357,853
3911,204,2366,1465
3912,42,1851,78
3913,416,2171,685
3914,35,1183,2667
3917,292,5041,1166
3918,24,4477,259
3924,148,137,4345
3928,42,4520,405
3929,362,983,1986
3930,68,2693,451
3932,187,720,1693
3933,187,695,211
3936,35,1628,1310
3940,24,4150,188
3942,150,158,359
3943,329,2365,1026
3944,187,244,114
3949,329,540,2242
3950,330,1348,2665
3952,150,1813,283
3953,435,184,3845
3955,315,4137,4115
3958,68,2037,1360
3961,362,842,2809
3962,24,4041,112
3964,286,858,93
3966,330,3583,2688
3968,102,107,1900
3970,330,1024,643
3974,46,95,2572
3976,187,3829,663
3980,183,126,615
3984,46,2088,866
3985,42,1851,965
3986,204,4695,1376
3988,292,2756,74
3991,102,431,4115
3995,330,3237,786
3999,330,532,65
4000,319,1884,254
4005,24,931,3786
4008,24,899,3390
4010,35,3883,344
4011,373,56,4094
4012,225,589,4714
4016,116,924,1537
4018,24,2039,1318
4019,363,475,3076
4020,330,238,30
4023,183,232,2861
4024,46,228,4447
4026,329,388,77
4029,292,3056,870
4031,225,1175,3400
4032,46,3751,568
4034,150,746,1305
4035,398,1496,232
4037,187,3310,2920
4038,46,743,2447
4041,24,302,206
4042,292,159,4000
4043,174,2035,1989
4045,187,61,387
4047,42,2024,164
4048,355,502,36
4051,24,2027,1078
4053,286,3872,581
4058,68,1360,3995
4060,187,3604,4530
4061,46,1202,3284
4063,286,13,1256
4064,116,2667,2691
4065,68,711,1547
4068,35,294,1256
4070,329,1299,4
4073,68,114,310
4075,319,287,1502
4077,174,2250,438
4078,24,3248,5054
4080,319,404,1688
4082,46,974,2356
4083,363,1078,967
4087,292,1697,2682
4089,286,1238,1766
4090,46,1552,245
4097,444,559,1727
4103,435,572,1176
4105,435,1009,819
4106,398,170,1129
4108,183,466,1107
4109,363,157,289
4112,330,51,914
4113,46,2665,7
4115,35,1889,2115
4120,187,65,863
4121,398,1118,3181
4122,24,4123,5186
4123,24,1766,849
4128,330,3015,1826
4129,204,958,1957
4131,355,1142,3758
4133,315,133,1378
4135,315,446,1855
4137,315,1773,926
4139,24,239,2738
4140,183,1079,1334
4141,116,375,58
4143,35,100,1952
4144,183,751,1808
4150,24,543,3039
4153,174,2480,2035
4154,292,291,1005
4156,68,124,1428
4160,292,2107,1468
4164,444,357,500
4173,46,2778,835
4174,315,1701,134
4177,355,1189,3084
4181,329,3181,3922
4184,373,209,1040
4185,362,1438,2629
4187,286,66,472
4191,225,151,3332
4193,330,4889,1366
4197,46,2209,15
4200,46,1525,2239
4202,204,1941,2225
4203,315,309,5133
4204,355,1745,1139
4206,204,1248,994
4211,35,84,1837
4212,35,421,5037
4213,42,1456,4247
4216,292,1260,1816
4219,395,473,2512
4224,435,48,758
4231,68,153,4045
4237,187,244,460
4239,286,1335,4317
4241,24,2538,267
4242,204,1469,2778
4245,286,4063,4513
4250,204,1444,1113
4252,35,233,2834
4253,204,1961,2665
4263,225,6,320
4266,395,2910,1599
4276,187,1382,137
4278,225,1612,4575
4281,435,105,1734
4282,46,1583,485
4285,315,1269,2514
4292,286,2228,109
4299,416,3068,519
4302,355,168,981
4303,42,387,653
4306,204,3,1996
4309,315,3138,1509
4310,24,1719,142
4312,187,2411,3
4313,292,3622,1484
4319,35,3276,1460
4320,150,364,6
4326,68,2665,2430
4331,42,2014,54
4334,444,1909,3721
4336,102,2354,3197
4337,330,95,711
4339,148,2111,1775
4340,373,2448,100
4349,42,387,163
4350,330,532,379
4352,35,434,11
4354,330,3370,2421
4355,395,2560,1261
4356,355,80,2773
4371,116,1696,155
4377,102,249,3054
4379,183,1548,1683
4381,225,1787,17
4385,204,2241,4250
4386,68,3284,88
4391,183,1579,16
4392,225,589,607
4393,174,1837,256
4394,330,1331,1617
4397,286,891,1665
4404,68,1366,61
4405,68,3122,2526
4411,292,1544,346
4412,373,209,1077
4415,330,3566,4798
4418,204,1883,1032
4419,35,3476,49
4420,187,871,82
4423,24,1849,1866
4427,42,190,4101
4429,148,763,2353
4433,187,65,4393
4436,395,381,2910
4440,315,1172,3723
4442,286,3876,142
4452,329,592,2638
4458,363,2466,554
4468,46,1298,191
4472,395,1081,3042
4473,174,4727,3041
4477,35,154,549
4478,315,1324,3955
4487,116,1062,3025
4489,42,37,34
4493,68,2977,456
4494,292,3336,406
4495,46,771,411
4496,46,4024,453
4500,102,2885,4215
4505,42,191,2662
4506,204,2198,652
4508,329,3412,886
4511,319,3461,817
4513,35,4513,1146
4515,395,478,1751
4518,398,3220,2573
4520,35,1167,693
4528,116,514,1273
4530,444,1536,1223
4531,174,2356,651
4537,24,3918,2105
4538,42,474,878
4539,24,1849,788
4543,42,2478,11
4552,68,2671,5063
4556,444,299,1120
4557,24,417,1115
4560,46,288,2407
4568,355,604,4527
4576,68,2594,1745
4579,398,216,1475
4580,330,3352,20
4581,225,10,4832
4585,68,1550,1214
4586,329,2953,351
4589,150,9,61
4590,174,107,783
4592,24,744,2028
4597,395,396,4660
4605,42,4543,84
4606,35,12,1118
4608,398,4106,1586
4609,373,1039,312
4610,42,3087,61
4614,416,1395,2194
4617,116,1038,1728
4623,46,1250,368
4627,360,367,1613
4628,360,229,238
4634,292,2402,22
4637,148,582,243
4648,174,1355,2
4651,46,2896,3147
4652,330,4394,122
4653,35,1165,524
4654,225,414,2228
4660,319,3324,719
4661,355,3447,36
4662,24,1971,716
4665,315,1730,3828
4671,435,165,2454
4678,315,2111,3376
4680,68,1050,2793
4684,204,1883,32
4686,330,92,2752
4693,42,917,1560
4695,204,673,667
4697,329,109,4508
4700,204,2980,3405
4705,187,1503,3538
4709,24,832,2377
4711,102,2040,712
4718,330,3256,2523
4720,24,678,2270
4721,204,1324,4421
4722,68,450,4413
4723,42,1199,4829
4726,187,3719,4187
4727,174,581,2031
4735,35,5102,795
4741,116,1828,241
4746,373,3271,721
4753,362,1693,2897
4756,292,297,4077
4763,360,2448,277
4767,42,239,461
4768,225,1234,3169
4775,148,1239,2326
4780,174,38,1629
4781,35,448,966
4785,24,1546,349
4786,395,3524,4023
4791,102,835,2837
4793,102,2118,5
4794,355,1137,458
4799,42,4331,1970
4802,315,1913,1434
4810,187,2304,895
4814,187,1011,4701
4816,329,1115,936
4822,183,478,2794
4829,24,1828,0
4830,148,3869,17
4831,35,3433,1942
4832,355,16,4150
4837,46,338,2390
4839,444,1616,348
4845,35,249,3271
4846,395,922,2097
4848,286,2761,924
4850,435,1631,2440
4875,444,1668,669
4876,435,3825,3825
4879,35,2929,771
4880,174,846,3410
4885,116,1996,672
4886,102,2090,565
4889,330,3816,1749
4892,42,1758,61
4898,292,1648,4302
4899,330,4112,313
4900,330,95,694
4902,329,2251,1148
4911,315,309,1279
4912,68,4585,186
4917,204,1085,2572
4918,148,1031,3171
4920,24,118,229
4921,46,1700,1656
4926,398,1320,2200
4936,204,913,228
4943,174,507,2470
4946,444,2118,1074
4947,330,526,644
4951,35,1228,808
4953,444,4530,3604
4954,330,2462,1103
4962,286,48,318
4968,35,471,3662
4969,183,2,1334
4971,225,1397,1134
4973,24,516,4631
4982,355,710,5150
4983,444,92,280
4984,395,1882,257
4986,362,1759,608
4996,24,271,16
4999,292,1479,101
5004,24,943,1006
5011,116,870,713
5014,42,3142,267
5020,373,1631,2624
5022,373,340,496
5023,225,4278,306
5024,24,457,77
5027,68,3410,377
5028,204,908,1305
5029,319,1968,390
5032,183,2015,56
5034,116,2073,1949
5038,225,876,677
5041,292,574,448
5043,68,230,693
5046,148,896,771
5051,204,375,562
5058,315,434,474
5063,68,1008,313
5070,360,25,1079
5078,24,4920,167
5085,444,85,1413
5093,329,76,4728
5102,35,1849,544
5108,319,2355,411
5109,187,4045,1100
5113,398,1062,1711
5115,102,3269,596
5119,46,1134,110
5125,292,621,1855
5129,398,789,168
5136,329,43,1074
